Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
5073,Kailin Gow's The Crazy Ones,2017,,,,0,0,1,0,1,NA,"Documentary,History,News",United States,English,NA,NA,"Who are ""The Crazy Ones"", a phrase used by the late Steven Jobs, to describe innovators who changed the world? Host Kailin Gow introduces the innovations and innovators across technology, literature, politics, science, entertainment, and more in Kailin Gow's The Crazy Ones to break down the innovation and its impact on the world.",NA,Kailin Gow,NA,1,tv series
5074,My Dream Derelict Home,2014,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5075,Albert & Junior,2011,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States:TV-Y,NA,tv series
5076,Totally Real Movies Coming Soon,2010,,,,0,0,1,0,1,NA,Comedy,United States,English,NA,NA,NA,NA,NA,NA,NA,tv series
5077,Awesome Video Game Memories,2014,,,,0,0,1,0,1,NA,Documentary,United States,English,NA,NA,NA,NA,Ryan Molina,NA,NA,tv series
5078,The Cardsharp,2013,,,,0,0,1,0,1,Nanabhai Bhatt,Action,India,Hindi,NA,NA,NA,NA,"Nirupa Roy,Paidi Jairaj,Tiwari,Romi,Naazi,Helen,Mridula Rani,Rana,Samson,Rajan Kapoor,Jagdish Kamal,Poonam Kapoor,Bimla Kumari,Jeevan Kala,Rafique,Hanuman Prabhu,Balaram,Narayan,Shaffi,Dhondu,Bihari,Master Vithal,Dog Tiger,Horse Mushtaq",NA,NA,movie
5079,Did You See That?,2004,,,,0,0,1,0,1,Orlando Estrada,"Comedy,Horror,Sci-Fi",United States,English,NA,NA,"When a couple of female college seniors dabble in magic in an attempt to put a love spell on two of the biggest ladies men on campus, but they unwittingly unleash an evil entity into the world which begins to pick off their friends and family one bye one until big brother Lamar leads them into a desperate battle of good versus evil.",NA,"Lexi Wayman,Carly Jones,Alma Botello,Kenlyn Kanouse,Ronnie Alvarez,Elma Buenrostro,Powerman M.C.,John DiAntonio,Kora Lee,Dragon Dronet,Dearl Nelson,George Snorbergz,Shane Coleman,Derrel Maury,Oliver Theess,Christine Haeberman,Tara Rice,Amanda Jane Talbot,David Lowell,Derek Shizuto,Orlando Estrada,Randy Ranada,Jose Celguera",NA,NA,NA
5080,Getting Doug with High,2017,,,,0,0,1,0,1,NA,Comedy,United States,English,NA,NA,NA,7.3,"Doug Benson,Gabe Dylan,Todd Glass,Kassem Gharaibeh,Greg Proops,Ngaio S. Bealum,Geoff Tate,Ron Funches,Esther Ku,Josh Wolf,Eric André,Joey Diaz,Sarah Silverman,Matt Besser,Zack Pearlman,Ari Shaffir,Tommy Chong,Kimberly Congdon,Janice Griffith,Brandon Wardell,James Adomian,Jay Oakerson,Tony Hinchcliffe,Nicholas Rutherford,Jacob Sirof,Morgan Murphy,Megan Neuringer,Brian Posehn,John Roy,Josh Blue,Jade Catta-Preta,Pete Holmes,Sara Weinshenk,Aaron Wills,Open Mike Eagle,Jessimae Peluso,Jeffrey Ross,Trey Galyon,Reggie Watts,Margaret Cho,Ralphie May,Chris Porter,Brian Redban,Horatio Sanz,Rory Scovel,Steve Agee,Michael Ian Black,Eddie Ifft,Kyle Kinane,Howard Kremer",NA,5,tv series
5081,Monster Town,2018,,,,0,0,1,0,1,NA,Animation,France,English,NA,NA,NA,NA,"June Yoon,Malina Germanova,Ryan Desrosiers",NA,1,tv series
5082,Best Arrangement,2017,,,,0,0,1,0,1,NA,Drama,United States,English,60,NA,NA,6.6,"Josh Henderson,Christine Evangelista,Lexa Doig,Carra Patterson,Michael Vartan,Kyle Toy,Autumn Reeser,Katharine Isabelle,Ashley Hinshaw,Ruffin Prentiss,Courtney Paige,Jacob Artist,Ben Cotton,Brendan Taylor,Michael Ryan,Tracy Waterhouse,Kyle Rideout,Jason Kennedy,Zuri Hall,Hina Abdullah,Rowan Schlosberg,Reila Aphrodite,Garcelle Beauvais,Brea Grant,Anabelle Acosta,Mark Gantt,Jeremy Schuetze,Jessica Smith,Reese Alexander,Dana Gourrier,Brit Morgan,Holley Fain,Matthew Kevin Anderson,Alan Powell,Bess Armstrong,Jamie Anne Allman,Sam Vincent,Naiah Cummins,Anna Fricks,Kristin Lehman,Burkely Duffield,Erin Lim,Tammy Gillis,Will Marfuggi,Darren Adams,Amanda Burke,Stew McLean,Marc-Anthony Massiah,Daniel Martin,Howie Lai","Norway:7::(Netflix self-rating),Spain:12,United States:TV-14",2,tv series
5083,Logan's Adventures,2015,,,,0,0,1,0,1,Jim Coontz,"Short,Comedy,Family",United States,English,13,NA,NA,NA,"Jim Coontz,Brianna Kowalewski,Kyla Kowalewski,Sandra Weston,Ginny You",NA,NA,video movie
5084,B-Boys: A History of Breakdance,2015,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5085,Drunken Movie Geeks,2017,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5086,"In Sanity, Florida",2017,,,,0,0,1,0,1,NA,Comedy,United States,English,NA,NA,"The crazy antics of a small coastal village that banned music ninety-two years ago, and its quirky residents are told through the eyes of a young women whose love for her town and caring for her hypochondriac grandmother prevents her from becoming the singer she longs to be.",5.1,"Jessica K. Peterson,Tommi Rose,Noah Schnacky,Avery Sommers,Mario Xavier,John D'Aquino,Jay Rose,Andy Salgado,James Hook,Victor Jones,Ezra Josef,Madison Lillard,Jim McConville,Thomas Noel Smith,Todd Vittum,Keith Zalman,Gail Byer,Blayze Hippensteel,Louis Tomeo,Vincent Chimato,Adam Dormi,Hunter Hughes,Jeff Malo,Emily Moreland,Mhairi Morrison,Burt Reynolds,Karyn Turk,Brendan Wenger,Hannah Wiser,Christy Antonio,Mike Benitez,Lauren Hermanson,Kinsey Krutzler,Margaret Luce,Sydney Presendieu,Mickey Vanyo,Chelsea Snyder Wenger",NA,1,tv series
5087,Wide World of Kids,2013,,,,0,0,1,0,1,NA,Fantasy,United States,English,NA,NA,"Hosts Jason Hervey & Scott Grimes adventure around the world to meet amazing kids doing incredible achievements. Travel locations include United States of America, South America, Europe, & Asia. Jason & Scott, along with special guest stars, attempt many of these spectacular, and sometimes humorous, feats.",NA,"Eric Marcel Jones,Scott Grimes,Jason Hervey,Jamie Luner",NA,NA,tv series
5088,Once upon a Time in Odessa,2011,,,,0,0,1,0,1,NA,Action,Russia,Russian,50,NA,"Mishka Yaponchik was a Ukrainian gangster, Jewish, lived in Odessa at the beginning of the XX century, the military leader of two thousand of gangsters and the prototype of Benia Krik in The ""Odessa Tales"" by Soviet Jewish writer Isaak Babel. Born Moisei Vinnitsky, Yaponchik (""the Japanese"") was an exceptional and eccentric character. Hailed as the next Robin Hood, he established his own code of conduct forbidding the robbing of the poor and professional classes. Artistic and witty, his bold crimes were played out like mini dramas. He used to give money and food to orphans, the homeless, the unemployed, newlyweds as well as families who had fallen victim to gangster crime. He held the hearts of the people in his hand and soon controlled the entire city. The drama narrates about Yaponchik's rise to power, his daring crimes, his idealism and generosity and the only one love of his life...",7.5,"Sergey Romanovich,Andrey Da!,Stuart D. Latham,Evgeniy Tkachuk,Elena Shamova,Valentin Gaft,Rimma Markova,Vsevolod Shilovskiy,Vladimir Dolinskiy,Aleksey Filimonov,Vladimir Norshtein,Valeriy Bassel,Sergey Marin,Sabina Akhmedova,Aleksandr Lazarev,Arturs Pupols-Kochanevskiy,Ekaterina Voronina",NA,1,tv series
5089,Five Minute Fairy Tales,2017,,,,0,0,1,0,1,NA,NA,United States,English,NA,NA,NA,NA,NA,NA,1,tv series
5090,The Flavors of France,2013,,,,0,0,1,0,1,NA,NA,Philippines,"Tagalog,Filipino",12,NA,"After a tiring day at 'The Cure' taping, Arra San Agustin invites us to join her in her food trip this afternoon. If you are a shawarma or kebab lover, you will surely enjoy Arra's gastronomic experience at Feta Mediterranean in Annapolis, Greenshills. Are you ready for our Greek feast? Let's all test the flavor of the Beyti Kebap, Iskender Kebap, and Keftedes.",NA,"Arra San Agustin,Wanna Cancio",NA,NA,episode
5091,Risk Takers (2007),2007,,,,0,0,1,0,1,NA,Action,Canada,English,60,NA,"Risky jobs exist all over the world, but someone has to rise to the challenge. Go behind the scenes of the most dangerous professions in the world, and experience all the gritty moments these risk takers endure every day. From Firefighters to Alligator Trappers, Stuntmen to Bounty Hunters, the one thing these jobs all have in common is that something could go wrong at any moment.",NA,Reed Booth,United States:TV-G,1,tv series
5092,How Does That Work?,2001,,,,0,0,1,0,1,NA,Documentary,United Kingdom,English,NA,NA,"We hear about new technology every day - we see it all around us and we use it in our homes and offices, but how does it work? This is the series that tells you what is happening in different fields of technology. From virtual autopsies to giant robotic arms to an artificial uterus to the inner workings of an eco-house, this is the series that gives you the lowdown on how everything works.",NA,NA,NA,1,tv series
5093,"YTF: Yesterday, Today, Forever",2012,,,,0,0,1,0,1,NA,Reality-TV,United States,English,NA,NA,NA,8.6,"J.R. Aquino,Andrew Garcia,Ryan Higa,Victor Kim,Dominic Sandoval,Chester See,Kevin Wu",NA,1,tv series
5094,Yoga Class for Beginners with Irini Res,2017,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5095,Finding the Future,2017,,,,0,0,1,0,1,NA,"Adventure,Fantasy,Thriller",United States,NA,NA,NA,"A young boy from the future comes back to warn a group of teens from our present with something urgent to save their town, but he only has so much time to find them. Once time runs out and he's gone, how will the group get back to the future?",NA,"Kassidy Slaughter,Emma Faith,Kylie Slaughter,Jamie Armstrong,Cj Woods,Ashlee Armstrong,Afton Drawbond,Lindsey Hoover,Sophie Barnhart,Abby Lucas",United States:PG,1,tv series
5096,Hitler In His Own Words,2002,,,,0,0,1,0,1,James Wignall,"Documentary,History",United Kingdom,"English,German",109,NA,NA,6.3,Stephen Greif,NA,NA,movie
5097,Shamwari: A Wild Life,2017,,,,0,0,1,0,1,NA,Documentary,United Kingdom,English,NA,NA,"Some people can only dream of an African Safari but these wildlife veterinarians get to live that dream everyday. Their office is 45,000 acres of pristine wilderness, teeming with the world's most incredible animals, and the deadliest. This is nature at its finest. See how this game reserve remains a conservation success and loved by adventure travelers the world over. For Discovery Animal Planet.",7.9,"Lyndal Davies,Joe Cloete,Jan Coetzee,Ryno Erasmus,Johan Joubert,Peta-Lynn O'Brien,Murray Stokoe,Morne Terblanche,Paul Vorster",United States:TV-PG,1,tv series
5098,The World's Best Chefs - The Toque 12,2013,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5099,Empires Of Stone,2010,,,,0,0,1,0,1,Craig McCourry,Documentary,United States,English,50,NA,EMPIRES OF STEAM explores the largest and most exotic centers of steam railway activity left anywhere in the world. Brilliant cinematography documents this closing chapter of the world's last great steam railway empires and the colorful people who still populate these remote regions.,NA,NA,NA,NA,movie
5100,Earth Shocks: Our Hyperactive Planet,2007,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5101,The Paranormal Police Exposed,2016,,,,0,0,1,0,1,NA,"Documentary,Horror,Mystery",United Kingdom,English,NA,NA,"The Paranormal Police: Exposed. A unique Series which sets on a mission to expose the truth within the paranormal community, Exposing the fakes, and showing how other paranormal related paranormal COULD be caused. In association with paranormal magazine and Ghosts of Britain.",9.2,"Ian Ainsley,David Barrett,Charlene Lowe Kemp,Lee Steer",NA,1,tv mini series
5102,The Kingdom and End Times,2016,,,,0,0,1,0,1,NA,Reality-TV,NA,NA,NA,NA,NA,NA,Kent Hovind,NA,NA,episode
5103,Bubbles Of Fun With Bloop And Loop,2012,,,,0,0,1,0,1,NA,Animation,United States,English,30,NA,NA,NA,NA,NA,1,tv series
5104,Animal Favorites,2002,,,,0,0,1,0,1,"Marco Bentancor,Alejandro Rocchi","Short,Thriller",Uruguay,Spanish,NA,NA,NA,NA,"Anaclara Ferreyra Palfy,Eugenia Mosca,Rafael Soliwoda",NA,NA,movie
5105,The GCN Show,2016,,,,0,0,1,0,1,NA,"News,Talk-Show",United States,English,NA,NA,"The Global Cycling Network (GCN) puts you in the center of the action: from the iconic summit of the Stelvio to the grandeur of the Champs Élysées everywhere there is pavÃfff©, world-class racing, and pro riders, we will be there so that you can be too.",NA,David Walsh,NA,1,tv series
5106,Inside Things,2017,,,,0,0,1,0,1,Marvin J. Chomsky,"Biography,Drama,History,War",United States,English,240,NA,"A dramatization of the life of Albert Speer (Rutger Hauer), Adolf Hitler's (Sir Derek Jacobi's) young architect and one-time confidant, and his meteoric rise into the Nazi hierarchy. This movie was based on Speer's autobiography of the same name.",7.3,"Rutger Hauer,John Gielgud,Maria Schell,Blythe Danner,Trevor Howard,Derek Jacobi,Viveca Lindfors,Randy Quaid,Stephen Collins,Ian Holm,Elke Sommer,Renée Soutendijk,Robert Vaughn,Zoë Wanamaker,Michael Gough,Maurice Roëves,Derek Newark,Mort Sahl,George Murcell,David Shawyer,Hans Meyer,Marian Collier,Bernard Horsfall,Rowena Cooper,Geoffrey Whitehead,Don Fellows,Pat Keen,Boris Isarov,Graham McGrath,Natasha Knight,Terrence Hardiman,Bernard Archard,Leon Lissek,Carl Duering,Sky du Mont,Sabi Dorr,Claudia Butenuth,Michael Gahr,Ruby Keeler,Heiner Lauterbach,Dick Powell,Ralph Schicha,Herb Andress",NA,NA,tv movie
5107,Pro-Semitism with Elon Gold,2011,,,,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5108,Yoga With AJ,2018,,,,0,0,1,0,1,NA,Reality-TV,United States,English,NA,NA,"Want to feel and look your best? This Yoga For Weight Loss series is a set of yoga workout videos designed to burn fat, workout your core and strengthen and lengthen your body. Keep returning to the mat and you will feel and see results. Hosted by Adriene Mishler, international yoga teacher and host of Yoga With Adriene.",8.4,Adriene Mishler,NA,NA,tv series
5109,Quick Yoga Workouts For Weight Loss & Toning,2018,,,,0,0,1,0,1,NA,Family,United States,English,NA,NA,NA,NA,NA,NA,NA,tv series
5110,Railway Roundup,2010,,,,0,0,1,0,1,NA,Documentary,United Kingdom,English,15,NA,"Prior to the publication of Dr Richard Beeching's landmark report The Reshaping of Britain's Railways, which in 1963 changed the face of rail travel in the UK forever, this series travelled the length and breadth of Britain filming the greatest locomotives, railways, stations and trains in operation during the late 1950's and early 1960's.",8.0,"John Adams,Peter Cranmer,Patrick Whitehouse,Bill Hartley",United Kingdom:E::(DVD rating),NA,tv series
5111,The Laura Show,2017,,,,0,0,1,0,1,NA,Comedy,United States,English,22,NA,"A female driven sketch comedy series, centered around title character, Laura. With a wildly entertaining and talented ensemble cast, Laura celebrates the challenges and misadventures of surviving your 20's. Every aspect of modern day is covered from dating to career, pop culture to friendship. Show creator Laura Linda Bradley's writing style reflects the world she knows and loves, in a relatable, fresh and painfully honest way!",7.7,"Laura Linda Bradley,Mary Emfinger,Corissa Pacillas Smith,Sam Fleming,Christopher Dietrick,Ashley Tyne,Melissa Ortiz,Amanda Vitiello,Jesse Jensen,Hunter Garner,Ethan Leaverton,Lucas Dean Peterson,Alex Ryser,Aidan Ryder,Dotan Ryder,Julian Yuen,Matt Rosell,Sarah Rodriguez,Damian F. Sandolo,Erko Brandt,Tyler Hansen,Paris A. Langle,Michael J. Craven,Cassandra Ambe,Ash Crawford,Kate Krassowski,Paget Kagy,Marianne Buckley,Sebastian Cole,Austin Falk,Jordan Farris,Linda Dianne Bradley,Alyssa Dahl,Stella Merims,Hartley Sawyer,Robert Palmer Watkins,M.Q. Tran,Jason George,Amadi Houston,D.K. Uzoukwu,Taylor Misiak,Austin Brook,James DiLullo,Max Hawksford,Zac Merims,Alex Resnick,Nick Resnick,Brad Worch II",NA,3,tv series
5112,Learning with Lizzy the Dog!,2015,,,,0,0,1,0,1,NA,NA,United States,English,NA,NA,NA,NA,NA,NA,NA,tv series
5113,The Past Is Yet To Come,2016,,,,0,0,1,0,1,"Alexandre de La Patellière,Matthieu Delaporte","Comedy,Drama","France,Belgium",French,117,NA,"Arthur Dreyfus and César Montesiho are two different men and two lifelong friends from the school times: while Arthur is a neurotic chemical teacher in a university hospital divorced of his wife Virginie and with a stranded relation with his teen daughter Julie, César is a free-spirited bohemian and womanizer always on money troubles, with Lucia as his last conquer. After an accidental fall from his balcony when a pawnbroker went to his house claiming his belongings by not paying the loan he has, César meets Arthur asking some of money. Learning that César is hurt in his back, Arthur forces César for going to the hospital to heal him, but a few days later Arthur is called by a doctor's hospital to give him bad news: a radiography revealed a terminal lung cancer with a six-months lifespan. Shocked and confused by it, Arthur meets César attempting to tell it, but César's revelation about an incoming paternity with Lucia causes a huge misunderstanding, with César thinking by mistake that he's Arthur the ill. Getting that Arthur be fired temporally from his job and after Lucia leaves César by his immaturity (canceling their plans to be parents), this one makes a deal with Arthur to live without limits all the things they couldn't before, surprising Julie as Virginie by Arthur's change of attitude. However, Arthur fights against his remorse looking for the right moment to reveal César the truth, at the same time Arthur meets a young Arab named Randa Ameziane, a former cancer patient who leads a support group. Fulfilling their mutual bucket lists, César and Arthur not only try to enjoy each day as if it was the last, but they will face to their past and the mistakes happened. But will be Arthur capable to say César the truth at time to fix all the broken between them?",6.5,"Fabrice Luchini,Patrick Bruel,Zineb Triki,Pascale Arbillot,Marie Narbonne,Jean-Marie Winling,André Marcon,Thierry Godard,Martina García,Sébastien Pierre,Philippe Résimont,Rajat Kapoor,Marie-Julie Baup,Yilin Yang,Adèle Simphal,Lilou Fogli,Guillaume Clérice,Laurent Dassault,Maud Le Guenedal,Jocelyne Vignon,Christian Valsamidis,Celia Diane,Arthur Altinoglu-Gubisch,Rafaël Rajabian,Josiane Combescure,Théo Hellermann","Argentina:13,Brazil:Livre,Canada:G,Chile:TE+7,Denmark:7,France:Tous publics,Germany:12,Italy:T,Mexico:B,Netherlands:12,Portugal:M/12,Singapore:NC16,Spain:Not Rated,Spain:7::(ICAA),Sweden:7,Switzerland:6,Taiwan:PG-12",NA,movie
5114,Cream,2017,,,,0,0,1,0,1,Nóra Lakos,Romance,Hungary,Hungarian,89,NA,"The love of 34-year-old Dora's life, has broken up with her-or worse: he has remarried. Her only joy, the pastry shop she owns, also appears to be lost. She makes up her mind to get both her ex-boyfriend and her pastry shop back, even if it means she has to lie. Along the way, she meets other families, as well as her ex-boyfriend's new wife. These meetings make her realise the love she is clinging onto has no real basis. Dora stops living in a state of romantic self-pity, puts an end to the lying and opens up to the possibility of a new real relationship.",6.8,"Vica Kerekes,Ferenc Elek,Miklós Bányai,Pál Mácsai,Rozi Lovas,Lehel Kovács,László Mátray,Andrea Bozó,Kata Pálfi,Erik Gyarmati,Annamária Láng,Míra Haszán,Emöke Zsigmond,Rémusz Szikszai,László Katona",NA,NA,movie
