ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Kind,Seasons Count
8747,Naples '44,2016,,6.8,63%,0,0,1,0,0,movie,NA
8748,Noor,2017,,4.0,57%,0,0,1,0,0,tv series,3
8749,The Milky Way,1936,all,6.6,,0,0,1,0,0,movie,NA
8750,Alpha and Omega 3: The Great Wolf Games,2014,all,4.4,,0,0,1,0,0,video movie,NA
8751,Mother's Day,2019,,,,0,0,1,0,0,movie,NA
8752,Grandma's House,2016,7+,6.3,,0,0,1,0,0,movie,NA
8753,The Other Kids,2016,,8.7,,0,0,1,0,0,movie,NA
8754,Lap Dance,2014,18+,4.9,,0,0,1,0,0,movie,NA
8755,The River King,2005,18+,5.8,,0,0,1,0,0,movie,NA
8756,Pure Country 2: The Gift,2010,7+,5.0,,0,0,1,0,0,movie,NA
8757,When the Bough Breaks,1994,18+,6.0,,0,0,1,0,0,movie,NA
8758,Inherit the Wind,1988,,6.7,,0,0,1,0,0,movie,NA
8759,Charles Manson Superstar,1989,18+,6.7,,0,0,1,0,0,video movie,NA
8760,"My Love, My Bride",2014,,6.4,,0,0,1,0,0,movie,NA
8761,Antisocial,2013,18+,4.5,14%,0,0,1,0,0,movie,NA
8762,The Elizabeth Smart Story,2003,7+,5.9,,0,0,1,0,0,tv movie,NA
8763,Fractional,2015,18+,4.9,,0,0,1,0,0,movie,NA
8764,Third Contact,2013,,6.0,,0,0,1,0,0,movie,NA
8765,Demon Tongue,2016,,5.1,,0,0,1,0,0,movie,NA
8766,Even Lambs Have Teeth,2015,,5.1,,0,0,1,0,0,movie,NA
8767,Fishing Naked,2015,,4.0,,0,0,1,0,0,movie,NA
8768,Hospitality,2018,,4.6,20%,0,0,1,0,0,movie,NA
8769,Poor Pretty Eddie,1975,18+,5.6,,0,0,1,0,0,movie,NA
8770,Bruce Lee: The Man and the Legend,1973,,6.7,,0,0,1,0,0,movie,NA
8771,1 Message,2011,,7.4,,0,0,1,0,0,movie,NA
8772,Hercules in the Haunted World,1961,,6.3,,0,0,1,0,0,movie,NA
8773,Yun Hota To Kya Hota,2006,,6.7,,0,0,1,0,0,movie,NA
8774,Jackson County Jail,1976,18+,6.1,,0,0,1,0,0,movie,NA
8775,At Jesus' Side,2008,7+,5.2,,0,0,1,0,0,video movie,NA
8776,Child Eater,2016,18+,4.3,,0,0,1,0,0,movie,NA
8777,The Amazing Quest of Ernest Bliss,1936,,6.3,,0,0,1,0,0,movie,NA
8778,ChromeSkull: Laid to Rest 2,2011,18+,5.1,,0,0,1,0,0,movie,NA
8779,Sweet Home,2015,18+,5.2,,0,0,1,0,0,tv series,1
8780,Mysterious Island,2010,,3.5,,0,0,1,0,0,movie,NA
8781,Vincent,1981,,8.3,,0,0,1,0,0,tv series,2
8782,Pirate for the Sea,2008,,7.7,,0,0,1,0,0,movie,NA
8783,Aranmanai,2014,7+,5.2,,0,0,1,0,0,movie,NA
8784,Frank Sinatra: A Man and His Music + Ella + Jobim,1967,,8.1,,0,0,1,0,0,movie,NA
8785,Black Jack Pershing: Love and War,2017,,8.7,,0,0,1,0,0,tv movie,NA
8786,GI Jews: Jewish Americans in World War II,2018,13+,8.2,,0,0,1,0,0,movie,NA
8787,Fox Trap,2016,18+,5.9,,0,0,1,0,0,movie,NA
8788,The Green Girl,2014,,8.0,,0,0,1,0,0,movie,NA
8789,Innocence,2014,13+,4.6,19%,0,0,1,0,0,movie,NA
8790,Pride of the Bowery,1940,all,6.2,,0,0,1,0,0,movie,NA
8791,Heir To An Execution,2004,7+,7.1,,0,0,1,0,0,movie,NA
8792,Toll Booth,2011,,6.5,,0,0,1,0,0,movie,NA
8793,The Party's Over,1965,,6.3,,0,0,1,0,0,movie,NA
8794,What's With Wheat?,2016,7+,6.5,,0,0,1,0,0,movie,NA
8795,On the Border,1998,18+,4.8,,0,0,1,0,0,tv movie,NA
8796,From the Manger to the Cross,1912,7+,5.7,,0,0,1,0,0,movie,NA
8797,Ramji Londonwaley,2005,,6.7,,0,0,1,0,0,movie,NA
8798,Sapoot,1996,,5.3,,0,0,1,0,0,movie,NA
8799,Tribulation,2000,13+,5.0,,0,0,1,0,0,movie,NA
8800,Dating My Mother,2017,18+,4.8,,0,0,1,0,0,movie,NA
8801,The Jones Family Will Make a Way,2015,,8.9,,0,0,1,0,0,movie,NA
8802,Ghost Fleet,2018,,7.1,64%,0,0,1,0,0,movie,NA
8803,The Mega Brothel,2015,,6.4,,0,0,1,0,0,tv movie,NA
8804,Elon Gold: Chosen and Taken,2014,,7.0,,0,0,1,0,0,movie,NA
8805,Teenagers from Outer Space,1959,,3.8,40%,0,0,1,0,0,movie,NA
8806,Meth,2006,,7.6,,0,0,1,0,0,movie,NA
8807,Ghost mountaineer,2015,,6.1,,0,0,1,0,0,movie,NA
8808,Jack and Jill vs. the World,2008,13+,5.5,25%,0,0,1,0,0,movie,NA
8809,Champion,2002,,6.6,,0,0,1,0,0,movie,NA
8810,I Am Hardwell,2013,,8.0,,0,0,1,0,0,movie,NA
8811,A Haunting On Dice Road 2: Town of the Dead,2017,,7.0,,0,0,1,0,0,movie,NA
8812,Body Melt,1994,18+,5.2,,0,0,1,0,0,movie,NA
8813,Lost Voyage,2001,18+,4.7,,0,0,1,0,0,tv movie,NA
8814,A Haunting on Dice Road: The Hell House,2016,,6.0,,0,0,1,0,0,movie,NA
8815,BookWars,2000,,7.2,80%,0,0,1,0,0,movie,NA
8816,He's Way More Famous Than You,2013,,3.7,40%,0,0,1,0,0,movie,NA
8817,Revelation,1999,13+,5.1,,0,0,1,0,0,movie,NA
8818,Spark: A Space Tail,2017,7+,4.5,14%,0,0,1,0,0,movie,NA
8819,Beast of Blood,1970,,4.9,,0,0,1,0,0,movie,NA
8820,The Gamers: Hands of Fate,2013,,6.8,,0,0,1,0,0,movie,NA
8821,Quitters,2015,18+,5.4,44%,0,0,1,0,0,movie,NA
8822,The Battle Wizard,1977,,6.3,,0,0,1,0,0,movie,NA
8823,The Brothers Warner,2009,,7.2,,0,0,1,0,0,tv movie,NA
8824,Machine-Gun Kelly,1958,,6.2,,0,0,1,0,0,movie,NA
8825,Jim Breuer: And Laughter for All,2013,7+,7.2,,0,0,1,0,0,movie,NA
8826,Reparando,2010,,6.7,,0,0,1,0,0,movie,NA
8827,5ive Girls,2006,,4.4,,0,0,1,0,0,movie,NA
8828,Leave,2011,18+,5.9,,0,0,1,0,0,movie,NA
8829,Texas Heart,2016,,5.8,,0,0,1,0,0,movie,NA
8830,Rosemont,2015,16+,6.4,,0,0,1,0,0,movie,NA
8831,Spectrum: A Story of the Mind,2016,,8.2,,0,0,1,0,0,movie,NA
8832,Soldiers Of Conscience,2007,13+,7.2,,0,0,1,0,0,movie,NA
8833,A “Private Dancer” in Mom’s Kitchen,2020,,7.6,,0,0,1,0,0,movie,NA
8834,The Conclave,2006,,6.5,,0,0,1,0,0,movie,NA
8835,Three Guys Named Mike,1951,,6.2,,0,0,1,0,0,movie,NA
8836,The Magic Of Mushrooms,2014,,7.5,,0,0,1,0,0,tv movie,NA
8837,The 12 Dogs of Christmas,2005,all,5.4,,0,0,1,0,0,video movie,NA
8838,Art Is... The Permanent Revolution,2012,,6.3,100%,0,0,1,0,0,movie,NA
8839,Trade Of Innocents,2012,13+,5.4,,0,0,1,0,0,movie,NA
8840,Time of Death,2013,,5.9,,0,0,1,0,0,tv movie,NA
8841,Lost and Found in Armenia,2012,,6.2,,0,0,1,0,0,movie,NA
8842,American Scary,2006,,6.7,,0,0,1,0,0,movie,NA
8843,Char Man,2019,,3.6,,0,0,1,0,0,movie,NA
8844,Quackser Fortune Has a Cousin in the Bronx,1970,7+,6.6,,0,0,1,0,0,movie,NA
8845,Friends Forever,1987,,6.5,,0,0,1,0,0,movie,NA
8846,Return to Horror Hotel,2019,,4.1,,0,0,1,0,0,movie,NA
8847,Love Laughs at Andy Hardy,1947,,5.9,,0,0,1,0,0,movie,NA
8848,Tenure,2009,18+,6.1,,0,0,1,0,0,movie,NA
8849,Don Quixote: The Ingenious Gentleman of La Mancha,2015,,5.4,,0,0,1,0,0,movie,NA
8850,The Grave,1996,18+,5.7,,0,0,1,0,0,tv series,1
8851,The Four Assassins,1975,18+,6.5,,0,0,1,0,0,movie,NA
8852,Mandie and the Secret Tunnel,2009,all,5.4,,0,0,1,0,0,movie,NA
8853,Ask the Sexpert,2017,,7.5,,0,0,1,0,0,movie,NA
8854,Sri Rama Rajyam,2011,,6.7,,0,0,1,0,0,movie,NA
8855,Psycho Bettys from Planet Pussycat,2011,,5.8,,0,0,1,0,0,movie,NA
8856,The Good Father,1985,18+,6.2,,0,0,1,0,0,movie,NA
8857,Bound,2015,,3.5,,0,0,1,0,0,movie,NA
8858,Inspector Gadget's Last Case,2002,7+,4.8,,0,0,1,0,0,tv movie,NA
8859,Broadway's Finest,2012,,6.2,,0,0,1,0,0,movie,NA
8860,Electronic Awakening,2011,,7.5,,0,0,1,0,0,movie,NA
8861,The Children,1980,18+,5.5,,0,0,1,0,0,movie,NA
8862,The Avenger,1962,,5.2,,0,0,1,0,0,movie,NA
8863,10 Minutes Gone,2019,18+,3.6,,0,0,1,0,0,movie,NA
8864,Maggie Black,2018,,4.2,,0,0,1,0,0,movie,NA
8865,The Ballerina,2017,,4.4,,0,0,1,0,0,movie,NA
8866,Threesomething,2018,16+,3.4,,0,0,1,0,0,movie,NA
8867,Daydream Believers: The Monkees Story,2000,13+,6.2,,0,0,1,0,0,tv movie,NA
8868,Nude Nuns with Big Guns,2010,,3.9,,0,0,1,0,0,movie,NA
8869,On the Doll,2007,,5.5,,0,0,1,0,0,movie,NA
8870,A Dog for Christmas,2015,,7.2,,0,0,1,0,0,movie,NA
8871,Spare Parts,1979,,6.1,,0,0,1,0,0,movie,NA
8872,Physical Graffiti: A Classic Album Under Review,2008,,8.1,,0,0,1,0,0,video movie,NA
8873,Vampariah,2016,18+,4.9,,0,0,1,0,0,movie,NA
8874,Amber Alert,2016,,5.8,,0,0,1,0,0,tv movie,NA
8875,Last Summer,2013,16+,5.6,,0,0,1,0,0,tv series,1
8876,Carl Panzram: The Spirit of Hatred and Vengeance,2011,,6.4,,0,0,1,0,0,movie,NA
8877,Stagecoach: The Texas Jack Story,2016,,4.3,,0,0,1,0,0,movie,NA
8878,Carnies,2010,,6.7,,0,0,1,0,0,video movie,NA
8879,Box Elder,2008,,6.7,,0,0,1,0,0,movie,NA
8880,Tony n' Tina's Wedding,2004,18+,3.9,25%,0,0,1,0,0,movie,NA
8881,Martial Club,1981,18+,7.2,,0,0,1,0,0,movie,NA
8882,Dr. Goldfoot and the Girl Bombs,1966,18+,4.1,,0,0,1,0,0,movie,NA
8883,"Silent Night, Deadly Night Part 2",1987,18+,3.7,14%,0,0,1,0,0,movie,NA
8884,"Hello, My Name Is Frank",2014,18+,6.2,,0,0,1,0,0,movie,NA
8885,Falaknuma Das,2019,,6.3,,0,0,1,0,0,movie,NA
8886,Like a Bat Outta Hell,2013,,4.0,81%,0,0,1,0,0,movie,NA
8887,The Lazarus Papers,2009,18+,4.1,,0,0,1,0,0,movie,NA
8888,Queen of the Lot,2013,18+,5.3,31%,0,0,1,0,0,movie,NA
8889,Heavenly Sword,2014,,5.3,,0,0,1,0,0,movie,NA
8890,Theirs Is the Glory,1946,,7.2,,0,0,1,0,0,movie,NA
8891,Fender Bender,2016,,4.9,,0,0,1,0,0,movie,NA
8892,The Stranger in Us,2010,18+,5.6,,0,0,1,0,0,movie,NA
8893,The Song Keepers,2017,,7.9,80%,0,0,1,0,0,movie,NA
8894,Anarchy Parlor,2015,18+,4.7,,0,0,1,0,0,movie,NA
8895,David,2013,,6.2,,0,0,1,0,0,movie,NA
8896,Our Wild Hearts,2013,7+,5.2,,0,0,1,0,0,tv movie,NA
8897,Riders to the Stars,1954,,5.5,,0,0,1,0,0,movie,NA
8898,Nicholas on Holiday,2014,all,6.2,,0,0,1,0,0,movie,NA
8899,Role Play,2012,,4.4,,0,0,1,0,0,tv series,NA
8900,Horror Hospital,1973,18+,5.3,,0,0,1,0,0,movie,NA
8901,Shaka Zulu: The Last Great Warrior,2005,18+,5.3,,0,0,1,0,0,NA,NA
8902,Running Wild: The Life of Dayton O. Hyde,2013,,7.5,,0,0,1,0,0,movie,NA
8903,The Prince & Me 4: The Elephant Adventure,2010,7+,4.6,,0,0,1,0,0,tv movie,NA
8904,Mama’s Girl,2018,7+,8.0,,0,0,1,0,0,movie,NA
8905,Triage: Dr. James Orbinski's Humanitarian Dilemma,2008,,7.8,,0,0,1,0,0,movie,NA
8906,Silas Marner,1985,,7.3,,0,0,1,0,0,tv movie,NA
8907,In einem wilden Land,2013,,5.3,,0,0,1,0,0,tv movie,NA
8908,Uncaged,2016,,4.0,,0,0,1,0,0,movie,NA
8909,I Do (but I Don't),2004,16+,5.6,,0,0,1,0,0,tv movie,NA
8910,KISS: Rocks Vegas,2016,,7.9,,0,0,1,0,0,movie,NA
8911,Redemption: For Robbing the Dead,2011,7+,5.5,,0,0,1,0,0,movie,NA
8912,Oriented,2015,,6.6,,0,0,1,0,0,movie,NA
8913,The 'Human' Factor,1975,18+,5.8,43%,0,0,1,0,0,movie,NA
8914,Magellan,2017,,5.1,,0,0,1,0,0,movie,NA
8915,Body Without Soul,1996,18+,6.5,,0,0,1,0,0,movie,NA
8916,Cat-Women of the Moon,1953,,3.9,33%,0,0,1,0,0,movie,NA
8917,The James Dean Story,1957,,6.4,,0,0,1,0,0,movie,NA
8918,Winds of the Wasteland,1936,,6.1,,0,0,1,0,0,movie,NA
8919,Beyond the Line,2019,18+,3.8,,0,0,1,0,0,movie,NA
8920,Weaving the Past: Journey of Discovery,2014,,8.8,,0,0,1,0,0,movie,NA
8921,The Amazing Mr. X,1948,,6.4,,0,0,1,0,0,movie,NA
8922,Sad Vacation,2016,,6.5,,0,0,1,0,0,movie,NA
8923,Cry Uncle!,1971,18+,5.0,,0,0,1,0,0,movie,NA
8924,6 Ways to Die,2015,18+,4.0,40%,0,0,1,0,0,movie,NA
8925,Aliens on the Moon: The Truth Exposed,2014,,3.4,,0,0,1,0,0,tv movie,NA
8926,Bonhoeffer: Agent of Grace,2000,,6.3,,0,0,1,0,0,tv movie,NA
8927,Overdose: The Next Financial Crisis,2010,13+,7.6,,0,0,1,0,0,NA,NA
8928,The Disappearance of Finbar,1997,,6.5,,0,0,1,0,0,movie,NA
8929,Bowie: The Man Who Changed the World,2016,7+,5.3,,0,0,1,0,0,movie,NA
8930,Koursk: Un sous-marin en eaux troubles,2004,16+,7.5,,0,0,1,0,0,tv movie,NA
8931,Sakka Podu Podu Raja,2017,,4.2,,0,0,1,0,0,movie,NA
8932,Awful Nice,2013,18+,4.9,22%,0,0,1,0,0,movie,NA
8933,I'm a Fool,1977,,6.9,,0,0,1,0,0,tv movie,NA
8934,Yeh Hai Jalwa,2002,,4.8,,0,0,1,0,0,movie,NA
8935,Goldman Sachs: The Bank That Runs the World,2012,,7.3,,0,0,1,0,0,tv movie,NA
8936,Esther and the King,1960,,5.5,40%,0,0,1,0,0,movie,NA
8937,A Gentle Night,2018,,6.9,,0,0,1,0,0,movie,NA
8938,Ronnie and Julie,1997,7+,6.4,,0,0,1,0,0,tv movie,NA
8939,Suicide Kale,2016,,7.0,,0,0,1,0,0,movie,NA
8940,Absolution,1978,18+,6.5,,0,0,1,0,0,movie,NA
8941,Dreaming of Space,2005,,6.7,,0,0,1,0,0,movie,NA
8942,Carolina Skeletons,1991,18+,6.2,,0,0,1,0,0,tv movie,NA
8943,Blood Hunters,2016,18+,4.2,40%,0,0,1,0,0,movie,NA
8944,Edge of America,2003,7+,7.0,,0,0,1,0,0,tv movie,NA
8945,The Final Project,2016,,2.8,33%,0,0,1,0,0,movie,NA
8946,State Like Sleep,2019,,4.3,38%,0,0,1,0,0,movie,NA
8947,3 Blind Saints,2011,7+,4.8,,0,0,1,0,0,movie,NA
8948,April Morning,1988,,6.5,,0,0,1,0,0,tv movie,1
8949,Savyasachi,2018,,5.4,,0,0,1,0,0,movie,NA
8950,Dummy,2008,7+,6.9,,0,0,1,0,0,tv series,NA
8951,If Something Happens,2018,,6.8,,0,0,1,0,0,movie,NA
8952,Operation Amsterdam,1959,,6.4,,0,0,1,0,0,movie,NA
8953,Besetment,2016,18+,3.6,,0,0,1,0,0,movie,NA
8954,Laughing Boy,2002,16+,5.5,,0,0,1,0,0,movie,NA
8955,Trico Tri Happy Halloween,2018,13+,3.7,,0,0,1,0,0,movie,NA
8956,Boot Hill,1969,7+,5.7,,0,0,1,0,0,movie,NA
8957,Maari 2,2018,,5.6,,0,0,1,0,0,movie,NA
8958,The Club of the Misunderstood,2014,16+,5.7,,0,0,1,0,0,movie,NA
8959,Circus Kane,2017,,4.5,,0,0,1,0,0,movie,NA
8960,Neil Gaiman: Dream Dangerously,2016,,6.5,,0,0,1,0,0,movie,NA
8961,The Zigzag Kid,2012,,6.7,,0,0,1,0,0,movie,NA
8962,Antisocial 2,2015,,4.6,,0,0,1,0,0,movie,NA
8963,Women in Cages,1971,18+,5.0,,0,0,1,0,0,movie,NA
8964,Girls Night Out,2017,16+,4.5,,0,0,1,0,0,movie,NA
8965,Yardbird,2012,,7.1,,0,0,1,0,0,movie,NA
8966,What Other Couples Do,2013,,5.5,,0,0,1,0,0,movie,NA
8967,The Lady Hermit,1971,,7.2,,0,0,1,0,0,movie,NA
8968,The Magic Sword,1962,,4.6,29%,0,0,1,0,0,movie,NA
8969,Hank Williams: The Show He Never Gave,1980,,7.0,,0,0,1,0,0,movie,NA
8970,Bedeviled,2017,18+,4.2,,0,0,1,0,0,movie,NA
8971,Hum Aapke Dil Mein Rehte Hain,1999,,5.7,,0,0,1,0,0,movie,NA
8972,The Time of Your Life,1948,,6.3,,0,0,1,0,0,movie,NA
8973,Changing Hearts,2002,7+,5.9,,0,0,1,0,0,movie,NA
8974,The Man Who Skied Down Everest,1975,all,7.2,,0,0,1,0,0,movie,NA
8975,3,2018,,4.1,,0,0,1,0,0,movie,NA
8976,"It Can Be Done, Amigo",1972,7+,5.9,,0,0,1,0,0,movie,NA
8977,Granito: How to Nail a Dictator,2011,,7.1,40%,0,0,1,0,0,episode,NA
8978,Finding Rin Tin Tin,2007,7+,5.1,,0,0,1,0,0,movie,NA
8979,Call of the Wild,2009,7+,5.3,,0,0,1,0,0,movie,NA
8980,The Jade Pendant,2017,,5.5,,0,0,1,0,0,movie,NA
8981,On Any Sunday II,1981,7+,7.0,,0,0,1,0,0,movie,NA
8982,Corazón del tiempo,2009,,7.2,,0,0,1,0,0,movie,NA
8983,Angel's Perch,2013,,6.2,,0,0,1,0,0,movie,NA
8984,Almost Mercy,2015,,6.0,,0,0,1,0,0,movie,NA
8985,Lamberto Quintero,1987,18+,7.2,,0,0,1,0,0,movie,NA
8986,Ride The Thunder,2015,13+,7.1,,0,0,1,0,0,movie,NA
8987,Where Have All the People Gone,1974,,6.2,,0,0,1,0,0,tv movie,NA
8988,Solace,2013,,7.0,,0,0,1,0,0,movie,NA
8989,The Love Letter,2013,,5.1,,0,0,1,0,0,movie,NA
8990,The Royal Hibiscus Hotel,2018,,5.0,,0,0,1,0,0,movie,NA
8991,Find Me,2014,18+,4.5,,0,0,1,0,0,movie,NA
8992,Bachelor Games,2016,18+,4.3,,0,0,1,0,0,movie,NA
8993,Diljale,1996,,5.8,,0,0,1,0,0,movie,NA
8994,Peck's Bad Boy with the Circus,1938,,6.0,,0,0,1,0,0,movie,NA
8995,Arnez J: Racially Motivated,2013,,6.8,,0,0,1,0,0,movie,NA
8996,Evil Alien Conquerors,2003,13+,4.8,,0,0,1,0,0,movie,NA
8997,Blue Briefs,2012,,6.2,,0,0,1,0,0,movie,NA
8998,Amma Kanakku,2016,,7.0,,0,0,1,0,0,movie,NA
8999,A Vow To Cherish,1999,,6.8,,0,0,1,0,0,tv movie,NA
9000,Slave Widow,1967,,6.2,,0,0,1,0,0,movie,1
9001,The Uranium Conspiracy,1978,,4.9,,0,0,1,0,0,movie,NA
9002,Jack the Ripper,1959,,6.2,,0,0,1,0,0,tv mini series,NA
9003,Company Business,1991,13+,5.7,,0,0,1,0,0,movie,NA
9004,The Dolls of Lisbon,2011,,8.9,,0,0,1,0,0,movie,NA
9005,The Legend of Pancho Barnes and the Happy Bottom Riding Club,2009,13+,8.6,,0,0,1,0,0,video movie,NA
9006,The Maid's Room,2014,,4.5,25%,0,0,1,0,0,movie,NA
9007,The Science Of Fasting,2013,,8.2,,0,0,1,0,0,tv movie,NA
9008,Summer Snow,2014,,6.1,,0,0,1,0,0,movie,NA
9009,Fifty Pills,2006,18+,5.0,,0,0,1,0,0,movie,NA
9010,Loitering with Intent,2014,,4.5,33%,0,0,1,0,0,movie,NA
9011,Too Much Johnson,1938,,5.9,,0,0,1,0,0,movie,NA
9012,A Dark Reflection,2015,,5.1,,0,0,1,0,0,movie,NA
9013,Strike One,2014,,4.5,,0,0,1,0,0,movie,NA
9014,The Playground,2017,,4.4,,0,0,1,0,0,movie,NA
9015,C.I.D.,1956,,7.4,,0,0,1,0,0,tv series,NA
9016,Dog Gone,2008,7+,4.7,,0,0,1,0,0,movie,NA
9017,Magnificent Warriors,1987,18+,6.4,,0,0,1,0,0,movie,NA
9018,The Dead Pit,1989,18+,5.4,,0,0,1,0,0,movie,NA
9019,Poetry in Motion,1982,13+,7.1,,0,0,1,0,0,tv movie,NA
9020,Jack Boyz,2019,,7.7,,0,0,1,0,0,movie,NA
9021,Home Sweet Home,2013,18+,4.7,,0,0,1,0,0,movie,NA
9022,India: Kingdom of the Tiger,2002,all,6.2,80%,0,0,1,0,0,movie,NA
9023,New Year's Evil,1980,18+,4.8,14%,0,0,1,0,0,movie,NA
9024,Road 47,2014,,6.3,,0,0,1,0,0,movie,NA
9025,Rag Tag,2006,,5.7,,0,0,1,0,0,movie,NA
9026,Alex and Leo,2010,18+,5.3,,0,0,1,0,0,movie,NA
9027,Delivering Milo,2001,7+,5.8,,0,0,1,0,0,movie,NA
9028,Perfect Creature,2007,18+,5.4,,0,0,1,0,0,movie,NA
9029,The Bloodstained Butterfly,1971,,6.4,,0,0,1,0,0,movie,NA
9030,Hubble: 15 Years of Discovery,2005,,7.5,,0,0,1,0,0,video movie,NA
9031,Pickin' and Grinnin',2010,18+,6.4,,0,0,1,0,0,movie,NA
9032,Why We Fight: The Battle of China,1944,,7.0,,0,0,1,0,0,movie,NA
9033,Sequoia,2014,,6.4,,0,0,1,0,0,movie,1
9034,9-Ball,2012,,5.6,,0,0,1,0,0,movie,NA
9035,Cruel Summer,2016,,5.3,,0,0,1,0,0,tv series,NA
9036,La Gunguna,2015,18+,7.2,,0,0,1,0,0,movie,NA
9037,Closed Season,2013,,7.0,,0,0,1,0,0,movie,NA
9038,Anonymous,2004,,4.7,20%,0,0,1,0,0,movie,NA
9039,The Two Thieves,2014,,8.3,,0,0,1,0,0,movie,NA
9040,Just to Get a Rep,2004,13+,7.9,,0,0,1,0,0,movie,NA
9041,Tempting Fate,2014,,7.9,,0,0,1,0,0,tv movie,NA
9042,Old Enough,1984,7+,6.5,,0,0,1,0,0,movie,NA
9043,Citizen Duane,2006,13+,5.1,33%,0,0,1,0,0,movie,NA
9044,Stressed to Kill,2016,,5.6,,0,0,1,0,0,movie,NA
9045,Vine of the Soul: Encounters with Ayahuasca,2010,,6.5,,0,0,1,0,0,movie,NA
9046,Imaginary Friend,2012,13+,5.7,,0,0,1,0,0,tv movie,NA
9047,Shadow Nation,2015,,8.7,,0,0,1,0,0,movie,NA
9048,Many Beautiful Things,2015,,7.5,,0,0,1,0,0,movie,NA
9049,Mad Doctor of Blood Island,1969,,4.8,,0,0,1,0,0,movie,NA
9050,Daddy,2015,13+,5.7,,0,0,1,0,0,movie,NA
9051,Gross Misconduct,1993,,5.3,,0,0,1,0,0,movie,NA
9052,Someday This Pain Will Be Useful to You,2011,,5.8,9%,0,0,1,0,0,movie,NA
9053,Shirin in Love,2014,16+,5.0,21%,0,0,1,0,0,movie,NA
9054,Neon Maniacs,1986,18+,5.1,,0,0,1,0,0,movie,NA
9055,Grateful Dead: Truckin Up to Buffalo,1989,,8.4,,0,0,1,0,0,video movie,NA
9056,The Ultimate Legacy,2015,7+,5.9,,0,0,1,0,0,tv movie,NA
9057,Colin & Brad: Two Man Group,2011,,7.6,,0,0,1,0,0,tv movie,NA
9058,One Under the Sun,2017,16+,3.5,,0,0,1,0,0,movie,NA
9059,Monsters Wanted,2013,,6.2,,0,0,1,0,0,movie,NA
9060,Caffeine,2007,18+,5.5,,0,0,1,0,0,movie,NA
9061,The Sand Castle,1977,,7.0,,0,0,1,0,0,movie,NA
9062,Wedding in White,1972,18+,6.6,,0,0,1,0,0,movie,NA
9063,Bulldog Drummond's Secret Police,1939,,6.3,,0,0,1,0,0,movie,NA
9064,Crawlspace,2013,,4.7,,0,0,1,0,0,movie,NA
9065,Devoured,2012,18+,5.4,,0,0,1,0,0,movie,NA
9066,27: Gone Too Soon,2018,7+,4.8,,0,0,1,0,0,movie,NA
9067,Enigma,1982,7+,6.0,,0,0,1,0,0,movie,NA
9068,Screaming Queens: The Riot at Compton's Cafeteria,2005,,7.6,,0,0,1,0,0,movie,NA
9069,An Ordinary Family,2012,,6.2,,0,0,1,0,0,movie,NA
9070,Loft,2005,18+,5.5,,0,0,1,0,0,movie,NA
9071,The Family Tree,2011,18+,5.4,10%,0,0,1,0,0,movie,NA
9072,Rogue Male,1976,,6.7,,0,0,1,0,0,NA,NA
9073,Tupac Shakur: Before I Wake,2001,13+,7.3,,0,0,1,0,0,movie,NA
9074,My Lucky Star,2013,,5.1,50%,0,0,1,0,0,movie,NA
9075,The Rise and Fall of the Third Reich,1968,,7.9,,0,0,1,0,0,tv movie,NA
9076,The Assailant,2009,18+,5.8,,0,0,1,0,0,movie,NA
9077,Like a Country Song,2014,13+,5.3,,0,0,1,0,0,movie,NA
9078,The Amazing Transparent Man,1960,,4.0,40%,0,0,1,0,0,movie,NA
9079,Honest Man: The Life of R. Budd Dwyer,2010,,7.3,,0,0,1,0,0,movie,NA
9080,GasHole,2010,,7.0,,0,0,1,0,0,movie,NA
9081,Margaret Cho: PsyCHO,2015,18+,6.1,,0,0,1,0,0,movie,NA
9082,A Lady Takes a Chance,1943,,6.5,,0,0,1,0,0,movie,NA
9083,Hide Away,2012,13+,5.7,42%,0,0,1,0,0,movie,NA
9084,The Angry Red Planet,1959,,5.3,,0,0,1,0,0,movie,NA
9085,Autopsy 4: The Dead Speak,1997,18+,7.9,,0,0,1,0,0,tv movie,NA
9086,Troubled Waters,2007,18+,5.1,,0,0,1,0,0,movie,NA
9087,The Rowdy Girls,2000,18+,3.7,,0,0,1,0,0,movie,NA
9088,Billy the Kid and the Green Baize Vampire,1985,,5.5,,0,0,1,0,0,movie,NA
9089,The Tombs,2019,,3.0,,0,0,1,0,0,movie,NA
9090,Piccadilly Jim,2005,,6.0,,0,0,1,0,0,movie,NA
9091,The Black Sleep,1956,,6.1,,0,0,1,0,0,movie,NA
9092,Number One,1969,13+,5.6,,0,0,1,0,0,movie,NA
9093,Ojukokoro (Greed),2016,,8.0,,0,0,1,0,0,movie,NA
9094,1920: Evil Returns,2012,13+,4.8,,0,0,1,0,0,movie,NA
9095,The Children of Sanchez,1978,18+,6.4,,0,0,1,0,0,movie,NA
9096,A Romance of the Redwoods,1917,,5.7,,0,0,1,0,0,movie,NA
9097,Miffy the Movie,2013,all,6.1,,0,0,1,0,0,movie,NA
9098,420 - The Documentary,2013,,7.8,,0,0,1,0,0,movie,NA
9099,Yellow Colt,2014,,8.6,,0,0,1,0,0,movie,NA
9100,Selfie from Hell,2015,,5.5,,0,0,1,0,0,movie,NA
