ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Seasons Count
4579,Salyut-7,2017,13+,7.2,100%,0,0,1,0,0,NA
4580,The Last Black Man in San Francisco,2019,18+,7.3,93%,0,0,1,0,0,NA
4581,Adam's Apples,2005,18+,7.8,70%,0,0,1,0,0,NA
4582,Gia,1998,18+,7.0,92%,0,0,1,0,0,NA
4583,And the Band Played On,1993,13+,7.8,100%,0,0,1,0,0,NA
4584,Sophie Scholl: The Final Days,2005,,7.6,87%,0,0,1,0,0,NA
4585,Hellraiser,1987,18+,7.0,70%,0,0,1,0,0,NA
4586,The Court Jester,1955,,7.9,96%,0,0,1,0,0,NA
4587,Air Force One,1997,18+,6.5,76%,0,0,1,0,0,NA
4588,Get the Gringo,2012,18+,7.0,82%,0,0,1,0,0,NA
4589,Eat Drink Man Woman,1994,13+,7.8,91%,0,0,1,0,0,NA
4590,Big Night,1996,18+,7.3,96%,0,0,1,0,0,NA
4591,K.G.F: Chapter 1,2018,,8.2,67%,0,0,1,0,0,NA
4592,Mahanati,2018,7+,8.5,100%,0,0,1,0,0,NA
4593,Reds,1981,7+,7.3,90%,0,0,1,0,0,NA
4594,Bernie,2012,13+,6.8,88%,0,0,1,0,0,NA
4595,Ink,2009,,6.9,100%,0,0,1,0,0,NA
4596,Dog Soldiers,2002,18+,6.8,77%,0,0,1,0,0,NA
4597,The Aeronauts,2019,13+,6.6,72%,0,0,1,0,0,NA
4598,The Lost City of Z,2016,13+,6.6,87%,0,0,1,0,0,NA
4599,Rab Ne Bana Di Jodi,2008,7+,7.2,78%,0,0,1,0,0,NA
4600,Soldier's Girl,2003,18+,7.9,88%,0,0,1,0,0,NA
4601,The Endless Summer,1966,7+,7.7,100%,0,0,1,0,0,NA
4602,Laurence Anyways,2012,13+,7.7,84%,0,0,1,0,0,NA
4603,A Street Cat Named Bob,2016,,7.3,77%,0,0,1,0,0,NA
4604,Holiday Inn,1942,,7.4,100%,0,0,1,0,0,NA
4605,The Snowman,1982,all,8.2,80%,0,0,1,0,0,NA
4606,A Bridge Too Far,1977,7+,7.4,64%,0,0,1,0,0,NA
4607,Funny Face,1957,,7.0,86%,0,0,1,0,0,NA
4608,Murderball,2005,18+,7.7,98%,0,0,1,0,0,NA
4609,Wake in Fright,1971,18+,7.7,96%,0,0,1,0,0,NA
4610,A Most Wanted Man,2014,18+,6.8,87%,0,0,1,0,0,NA
4611,The Girl Who Played with Fire,2009,18+,7.2,69%,0,0,1,0,0,NA
4612,Frantz,2016,13+,7.5,91%,0,0,1,0,0,NA
4613,Thappad,2020,,7.2,92%,0,0,1,0,0,NA
4614,Runaway Train,1985,18+,7.2,85%,0,0,1,0,0,NA
4615,Invisible Life,2019,18+,7.9,93%,0,0,1,0,0,NA
4616,House of Sand and Fog,2003,18+,7.5,74%,0,0,1,0,0,NA
4617,Behind the Candelabra,2013,18+,7.0,95%,0,0,1,0,0,NA
4618,Angst,1983,,7.3,100%,0,0,1,0,0,NA
4619,Fanaa,2006,7+,7.2,100%,0,0,1,0,0,NA
4620,Intolerance: Love's Struggle Throughout the Ages,1916,,7.8,97%,0,0,1,0,0,NA
4621,Brittany Runs a Marathon,2019,18+,6.8,89%,0,0,1,0,0,NA
4622,Bill Cunningham New York,2011,,7.9,99%,0,0,1,0,0,NA
4623,What Maisie Knew,2013,18+,7.4,86%,0,0,1,0,0,NA
4624,Citizen X,1995,18+,7.5,88%,0,0,1,0,0,NA
4625,Kirikou and the Sorceress,1998,,7.5,96%,0,0,1,0,0,NA
4626,Some Kind of Wonderful,1987,13+,7.1,81%,0,0,1,0,0,NA
4627,The Phantom of the Opera,1925,13+,7.6,91%,0,0,1,0,0,NA
4628,Masquerade,2012,,7.8,100%,0,0,1,0,0,NA
4629,Sultan,2016,,7.0,83%,0,0,1,0,0,NA
4630,Heidi,2015,all,7.4,100%,0,0,1,0,0,NA
4631,Better Watch Out,2016,18+,6.5,89%,0,0,1,0,0,NA
4632,The Letter,1940,,7.6,100%,0,0,1,0,0,NA
4633,What If,2013,13+,6.8,73%,0,0,1,0,0,NA
4634,Truman,2015,16+,7.3,99%,0,0,1,0,0,NA
4635,20.000 Days on Earth,2014,,7.5,95%,0,0,1,0,0,NA
4636,Marshall,2017,13+,7.2,80%,0,0,1,0,0,NA
4637,Flickering Lights,2000,,7.7,70%,0,0,1,0,0,NA
4638,McQueen,2018,18+,7.8,99%,0,0,1,0,0,NA
4639,The Band's Visit,2007,13+,7.5,98%,0,0,1,0,0,NA
4640,One Day in September,1999,18+,7.8,97%,0,0,1,0,0,NA
4641,The Doors,1991,18+,7.2,57%,0,0,1,0,0,NA
4642,Turbo Kid,2015,,6.7,90%,0,0,1,0,0,NA
4643,One Child Nation,2019,18+,7.5,98%,0,0,1,0,0,NA
4644,4 Moons,2014,,7.5,86%,0,0,1,0,0,NA
4645,A Prayer Before Dawn,2018,18+,6.9,92%,0,0,1,0,0,NA
4646,The Pink Panther Strikes Again,1976,7+,7.2,80%,0,0,1,0,0,NA
4647,Disobedience,2017,18+,6.6,84%,0,0,1,0,0,NA
4648,Transsiberian,2008,18+,6.7,92%,0,0,1,0,0,NA
4649,Climax,2018,18+,7.1,69%,0,0,1,0,0,NA
4650,The Spy Who Came in from the Cold,1965,,7.6,87%,0,0,1,0,0,NA
4651,House of Games,1987,18+,7.3,96%,0,0,1,0,0,NA
4652,Gleason,2016,18+,8.4,96%,0,0,1,0,0,NA
4653,The Central Park Five,2012,,7.7,93%,0,0,1,0,0,NA
4654,The Most Dangerous Game,1932,,7.1,100%,0,0,1,0,0,NA
4655,Priceless,2006,13+,7.0,82%,0,0,1,0,0,NA
4656,House on Haunted Hill,1959,,6.9,88%,0,0,1,0,0,NA
4657,The Crazies,2010,18+,6.5,71%,0,0,1,0,0,NA
4658,Late Night,2019,18+,6.5,80%,0,0,1,0,0,NA
4659,The Treatment,2014,,7.2,93%,0,0,1,0,0,NA
4660,Karwaan,2018,,7.5,71%,0,0,1,0,0,NA
4661,The Decline of Western Civilization,1981,,7.6,100%,0,0,1,0,0,NA
4662,Atlantic City,1980,18+,7.3,100%,0,0,1,0,0,NA
4663,Tom Petty and the Heartbreakers: Runnin' Down a Dream,2007,,8.6,100%,0,0,1,0,0,NA
4664,Blow the Man Down,2019,18+,6.4,99%,0,0,1,0,0,NA
4665,Suspiria,2018,18+,6.8,65%,0,0,1,0,0,NA
4666,Hindi Medium,2017,,7.8,78%,0,0,1,0,0,NA
4667,King of New York,1990,18+,7.0,73%,0,0,1,0,0,NA
4668,Three… Extremes,2004,18+,7.0,84%,0,0,1,0,0,NA
4669,The Invisible War,2012,,7.6,99%,0,0,1,0,0,NA
4670,We Were Here,2011,,7.9,100%,0,0,1,0,0,NA
4671,Carnival of Souls,1962,7+,7.1,86%,0,0,1,0,0,NA
4672,The Whistleblower,2010,18+,7.1,75%,0,0,1,0,0,NA
4673,Accattone,1961,,7.8,100%,0,0,1,0,0,NA
4674,"Run Silent, Run Deep",1958,,7.3,100%,0,0,1,0,0,NA
4675,Shoeshine,1946,,8.0,100%,0,0,1,0,0,NA
4676,Opera,1987,18+,7.0,90%,0,0,1,0,0,NA
4677,The Tillman Story,2010,18+,7.7,93%,0,0,1,0,0,NA
4678,Dhoom 2,2006,13+,6.5,92%,0,0,1,0,0,NA
4679,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,2007,,8.3,100%,0,0,1,0,0,NA
4680,The Man from Earth,2007,13+,7.9,,0,0,1,0,0,NA
4681,Lean on Pete,2018,18+,7.2,91%,0,0,1,0,0,NA
4682,Harry Brown,2009,18+,7.2,63%,0,0,1,0,0,NA
4683,The Girl Who Kicked the Hornet's Nest,2009,18+,7.3,54%,0,0,1,0,0,NA
4684,Ghost Town,2008,13+,6.7,85%,0,0,1,0,0,NA
4685,They Call Me Jeeg,2015,,7.1,75%,0,0,1,0,0,NA
4686,Friday the 13th,1980,18+,6.5,63%,0,0,1,0,0,NA
4687,Sabotage,1937,,7.1,100%,0,0,1,0,0,NA
4688,Pyaasa,1957,,8.5,100%,0,0,1,0,0,NA
4689,He Loves Me… He Loves Me Not,2002,13+,7.2,71%,0,0,1,0,0,NA
4690,Birdy,1984,18+,7.3,85%,0,0,1,0,0,NA
4691,The Secret of Roan Inish,1995,7+,7.5,95%,0,0,1,0,0,NA
4692,Meet John Doe,1941,,7.7,91%,0,0,1,0,0,NA
4693,Death of a Salesman,1985,7+,7.3,100%,0,0,1,0,0,NA
4694,Spirits in the Forest,2019,,7.8,100%,0,0,1,0,0,NA
4695,Kannathil Muthamittal,2002,,8.4,83%,0,0,1,0,0,NA
4696,Polytechnique,2009,,7.2,87%,0,0,1,0,0,NA
4697,The King's Choice,2016,,7.1,84%,0,0,1,0,0,NA
4698,Who Killed the Electric Car?,2006,7+,7.6,89%,0,0,1,0,0,NA
4699,Stuck in Love,2012,18+,7.2,57%,0,0,1,0,0,NA
4700,A Star Is Born,1937,,7.3,100%,0,0,1,0,0,NA
4701,Heavy Trip,2018,,7.0,93%,0,0,1,0,0,NA
4702,Bad Boy Bubby,1993,,7.4,83%,0,0,1,0,0,NA
4703,Breakdown,1997,18+,6.9,80%,0,0,1,0,0,NA
4704,The House of the Devil,2009,18+,6.4,87%,0,0,1,0,0,NA
4705,Unsane,2018,18+,6.4,80%,0,0,1,0,0,NA
4706,Waco: The Rules of Engagement,1997,13+,7.9,88%,0,0,1,0,0,NA
4707,Dead Snow 2: Red vs. Dead,2014,18+,6.9,81%,0,0,1,0,0,NA
4708,Magic Mike,2012,18+,6.1,79%,0,0,1,0,0,NA
4709,Colette,2018,18+,6.7,87%,0,0,1,0,0,NA
4710,The Gospel According to Matthew,1965,,7.8,91%,0,0,1,0,0,NA
4711,Life According to Sam,2013,all,8.2,100%,0,0,1,0,0,NA
4712,Draft Day,2014,13+,6.8,59%,0,0,1,0,0,NA
4713,Capitalism: A Love Story,2009,18+,7.4,75%,0,0,1,0,0,NA
4714,Best Worst Movie,2009,,7.3,94%,0,0,1,0,0,NA
4715,Papillon,2017,18+,7.2,52%,0,0,1,0,0,NA
4716,The Battery,2012,,6.4,100%,0,0,1,0,0,NA
4717,Heartstone,2016,,7.4,84%,0,0,1,0,0,NA
4718,"Don't Worry, He Won't Get Far on Foot",2018,18+,6.9,76%,0,0,1,0,0,NA
4719,Dark Days,2000,,7.8,94%,0,0,1,0,0,NA
4720,Tab Hunter Confidential,2015,,7.7,88%,0,0,1,0,0,NA
4721,Ash Is Purest White,2018,,7.0,99%,0,0,1,0,0,NA
4722,Paradise Lost 2: Revelations,2000,,7.6,91%,0,0,1,0,0,NA
4723,4 Little Girls,1997,16+,7.8,100%,0,0,1,0,0,NA
4724,Jay and Silent Bob Reboot,2019,18+,5.8,66%,0,0,1,0,0,NA
4725,Woody Allen: A Documentary,2011,,7.7,90%,0,0,1,0,0,NA
4726,Phantasm,1979,18+,6.8,73%,0,0,1,0,0,NA
4727,Dark Water,2002,13+,6.7,80%,0,0,1,0,0,NA
4728,Southern Comfort,1981,18+,7.2,82%,0,0,1,0,0,NA
4729,Becoming Astrid,2018,,7.1,96%,0,0,1,0,0,NA
4730,The Snow Walker,2003,7+,7.3,86%,0,0,1,0,0,NA
4731,Braven,2018,18+,6.0,77%,0,0,1,0,0,NA
4732,Sunshine Cleaning,2008,18+,6.8,74%,0,0,1,0,0,NA
4733,The Woman in Black,2012,13+,6.4,67%,0,0,1,0,0,NA
4734,Rambo: Last Blood,2019,18+,6.2,27%,0,0,1,0,0,NA
4735,The Strange Love of Martha Ivers,1946,,7.4,100%,0,0,1,0,0,NA
4736,Gaslight,1940,,7.3,100%,0,0,1,0,0,NA
4737,I've Loved You So Long,2008,13+,7.6,88%,0,0,1,0,0,NA
4738,Behind the Mask: The Rise of Leslie Vernon,2006,18+,6.7,76%,0,0,1,0,0,NA
4739,These Final Hours,2014,18+,6.7,84%,0,0,1,0,0,NA
4740,The Man with the Golden Arm,1955,,7.4,86%,0,0,1,0,0,NA
4741,Lost Soul: The Doomed Journey of Richard Stanley's “Island of Dr. Moreau”,2014,,7.5,100%,0,0,1,0,0,NA
4742,A Private War,2018,18+,6.7,87%,0,0,1,0,0,NA
4743,"Nightmares in Red, White and Blue",2009,,7.2,100%,0,0,1,0,0,NA
4744,Transit,2018,,6.9,94%,0,0,1,0,0,NA
4745,Fateless,2005,18+,6.9,94%,0,0,1,0,0,NA
4746,Hell House LLC,2015,,6.4,89%,0,0,1,0,0,NA
4747,Last Days in Vietnam,2014,,7.6,95%,0,0,1,0,0,NA
4748,The Man Who Fell to Earth,1976,18+,6.7,83%,0,0,1,0,0,NA
4749,The Monster Squad,1987,13+,7.1,64%,0,0,1,0,0,NA
4750,The Barkley Marathons: The Race That Eats Its Young,2014,,7.8,67%,0,0,1,0,0,NA
4751,Passion Fish,1992,18+,7.4,100%,0,0,1,0,0,NA
4752,7 Boxes,2012,16+,7.1,97%,0,0,1,0,0,NA
4753,Embrace,2016,7+,7.2,100%,0,0,1,0,0,NA
4754,Rosencrantz & Guildenstern Are Dead,1991,7+,7.5,62%,0,0,1,0,0,NA
4755,Emmet Otter's Jug-Band Christmas,1977,,8.3,100%,0,0,1,0,0,NA
4756,Love & Friendship,2016,13+,6.4,97%,0,0,1,0,0,NA
4757,Phenomena,1985,18+,6.8,78%,0,0,1,0,0,NA
4758,Grey Gardens,2009,7+,7.4,87%,0,0,1,0,0,NA
4759,Room at the Top,1959,,7.5,100%,0,0,1,0,0,NA
4760,Salt of the Earth,1954,,7.4,100%,0,0,1,0,0,NA
4761,Macbeth,2015,18+,6.6,80%,0,0,1,0,0,NA
4762,You Only Live Once,1937,,7.4,100%,0,0,1,0,0,NA
4763,Deathgasm,2015,,6.3,87%,0,0,1,0,0,NA
4764,Danny Collins,2015,18+,7.0,77%,0,0,1,0,0,NA
4765,Too Big to Fail,2011,18+,7.3,74%,0,0,1,0,0,NA
4766,Bad Taste,1987,18+,6.6,68%,0,0,1,0,0,NA
4767,The Naked Kiss,1964,,7.3,93%,0,0,1,0,0,NA
4768,Breathe,2017,13+,7.1,68%,0,0,1,0,0,NA
4769,Ballet Shoes,2008,7+,6.6,100%,0,0,1,0,0,NA
4770,Charlie Bartlett,2007,18+,7.0,57%,0,0,1,0,0,NA
4771,My Friend Dahmer,2017,18+,6.2,87%,0,0,1,0,0,NA
4772,1945,2017,,7.1,97%,0,0,1,0,0,NA
4773,Welcome to Dongmakgol,2005,,7.7,86%,0,0,1,0,0,NA
4774,The Panama Papers,2018,13+,7.2,100%,0,0,1,0,0,NA
4775,Explorers,1985,7+,6.6,77%,0,0,1,0,0,NA
4776,"A Time to Live, a Time to Die",1985,7+,7.7,100%,0,0,1,0,0,NA
4777,Spider Baby,1967,,6.9,92%,0,0,1,0,0,NA
4778,Janis: Little Girl Blue,2015,18+,7.4,94%,0,0,1,0,0,NA
4779,To Hell and Back: The Kane Hodder Story,2017,,7.8,100%,0,0,1,0,0,NA
4780,Fat City,1972,7+,7.3,100%,0,0,1,0,0,NA
4781,The Dressmaker,2015,18+,7.1,57%,0,0,1,0,0,NA
4782,Last Flag Flying,2017,18+,6.9,77%,0,0,1,0,0,NA
4783,The Ninth Gate,1999,18+,6.7,43%,0,0,1,0,0,NA
4784,A Town Called Panic,2009,7+,7.5,81%,0,0,1,0,0,NA
4785,Sweet Country,2018,18+,6.9,96%,0,0,1,0,0,NA
4786,Game Change,2012,18+,7.4,68%,0,0,1,0,0,NA
4787,Penelope,2006,7+,6.7,54%,0,0,1,0,0,NA
4788,Don't Torture a Duckling,1972,,7.1,80%,0,0,1,0,0,NA
4789,Igby Goes Down,2002,18+,6.9,76%,0,0,1,0,0,NA
4790,The Decline of Western Civilization Part II: The Metal Years,1988,18+,7.2,100%,0,0,1,0,0,NA
4791,The Brand New Testament,2015,,7.1,82%,0,0,1,0,0,NA
4792,Ugly,2013,,8.0,63%,0,0,1,0,0,NA
4793,"Jeff, Who Lives at Home",2011,18+,6.5,77%,0,0,1,0,0,NA
4794,Resolution,2012,,6.4,85%,0,0,1,0,0,NA
4795,The Little Princess,1939,all,7.2,88%,0,0,1,0,0,NA
4796,The Love Witch,2016,,6.2,95%,0,0,1,0,0,NA
4797,Ben X,2007,,7.4,68%,0,0,1,0,0,NA
4798,Bilal: A New Breed of Hero,2015,13+,7.9,58%,0,0,1,0,0,NA
4799,Teddy Bear,2012,,7.1,94%,0,0,1,0,0,NA
4800,The War Zone,1999,18+,7.3,84%,0,0,1,0,0,NA
4801,The Party,2017,18+,6.6,81%,0,0,1,0,0,NA
4802,Anti Matter,2016,,5.8,88%,0,0,1,0,0,NA
4803,Stake Land,2010,18+,6.5,74%,0,0,1,0,0,NA
4804,The Babushkas of Chernobyl,2015,,7.9,100%,0,0,1,0,0,NA
4805,Cul-de-sac,1966,,7.1,83%,0,0,1,0,0,NA
4806,I Dream in Another Language,2017,18+,7.4,80%,0,0,1,0,0,NA
4807,Alive Inside,2014,7+,8.2,74%,0,0,1,0,0,NA
4808,The Gathering Storm,2002,all,7.5,83%,0,0,1,0,0,NA
4809,The Hospital,1971,13+,7.2,100%,0,0,1,0,0,NA
4810,Broken Blossoms,1919,13+,7.3,95%,0,0,1,0,0,NA
4811,Wrinkles,2011,,7.6,96%,0,0,1,0,0,NA
4812,Like Crazy,2011,13+,6.7,71%,0,0,1,0,0,NA
4813,Journey's End,2017,18+,6.6,92%,0,0,1,0,0,NA
4814,Internal Affairs,1990,18+,6.5,88%,0,0,1,0,0,NA
4815,Changing Lanes,2002,18+,6.4,77%,0,0,1,0,0,NA
4816,Longford,2006,18+,7.6,100%,0,0,1,0,0,NA
4817,Nas: Time Is Illmatic,2014,16+,7.1,100%,0,0,1,0,0,NA
4818,Agora,2009,13+,7.2,53%,0,0,1,0,0,NA
4819,The Dresser,1983,7+,7.6,100%,0,0,1,0,0,NA
4820,Café Society,2016,13+,6.6,71%,0,0,1,0,0,NA
4821,Trees Lounge,1996,18+,7.1,81%,0,0,1,0,0,NA
4822,Sharkwater Extinction,2018,,7.7,100%,0,0,1,0,0,NA
4823,Suburbia,1984,18+,7.0,92%,0,0,1,0,0,NA
4824,Raising Victor Vargas,2002,18+,7.2,96%,0,0,1,0,0,NA
4825,Faults,2014,,6.7,91%,0,0,1,0,0,NA
4826,Milius,2013,7+,7.5,94%,0,0,1,0,0,NA
4827,City of Ghosts,2017,18+,7.4,98%,0,0,1,0,0,1
4828,Proof,1991,18+,7.2,94%,0,0,1,0,0,3
4829,The First Time,2012,13+,6.8,47%,0,0,1,0,0,NA
4830,The Mountain II,2016,all,8.9,,0,0,1,0,0,NA
4831,Danger Close,2019,18+,6.9,71%,0,0,1,0,0,NA
4832,Back Roads,2019,,6.7,68%,0,0,1,0,0,NA
4833,Troop Zero,2019,7+,6.9,67%,0,0,1,0,0,NA
4834,Salmon Fishing in the Yemen,2012,13+,6.8,67%,0,0,1,0,0,NA
4835,Street Fight,2005,,7.9,100%,0,0,1,0,0,NA
4836,Battle of Britain,1969,all,7.0,67%,0,0,1,0,0,NA
4837,Titli,2015,,7.6,92%,0,0,1,0,0,NA
4838,Mr. Six,2015,13+,7.0,83%,0,0,1,0,0,NA
4839,Blood and Black Lace,1964,18+,7.2,86%,0,0,1,0,0,NA
4840,Jin-Roh: The Wolf Brigade,1999,18+,7.4,55%,0,0,1,0,0,NA
4841,The Tuskegee Airmen,1995,13+,7.1,88%,0,0,1,0,0,NA
4842,She's Beautiful When She's Angry,2014,,7.8,93%,0,0,1,0,0,NA
4843,Maidentrip,2014,,7.5,83%,0,0,1,0,0,NA
4844,The Laramie Project,2002,16+,7.2,92%,0,0,1,0,0,NA
4845,The Golem: How He Came into the World,1920,,7.2,100%,0,0,1,0,0,NA
4846,Dilwale Dulhania Le Jayenge,1995,7+,8.1,,0,0,1,0,0,NA
4847,Support Your Local Sheriff,1969,all,7.5,73%,0,0,1,0,0,NA
4848,Last Cab to Darwin,2015,,7.2,89%,0,0,1,0,0,NA
4849,Burn Notice: The Fall of Sam Axe,2011,7+,7.2,90%,0,0,1,0,0,NA
4850,The Plague Dogs,1982,13+,7.8,57%,0,0,1,0,0,NA
4851,Cloudburst,2011,,7.2,100%,0,0,1,0,0,NA
4852,Valentine Road,2013,16+,7.1,91%,0,0,1,0,0,NA
4853,Wendy and Lucy,2008,18+,7.1,85%,0,0,1,0,0,NA
4854,Rat Race,2001,13+,6.4,44%,0,0,1,0,0,NA
4855,Rivers and Tides,2001,all,7.9,99%,0,0,1,0,0,NA
4856,Fan,2016,,7.0,78%,0,0,1,0,0,NA
4857,All the Mornings of the World,1991,,7.5,89%,0,0,1,0,0,NA
4858,Light of My Life,2019,18+,6.6,79%,0,0,1,0,0,NA
4859,The Big Combo,1955,,7.4,92%,0,0,1,0,0,NA
4860,The Beauty Inside,2015,,7.4,70%,0,0,1,0,0,1
4861,Beneath Hill 60,2010,18+,7.1,85%,0,0,1,0,0,NA
4862,Naked Gun 33⅓: The Final Insult,1994,13+,6.5,54%,0,0,1,0,0,NA
4863,Recount,2008,18+,7.4,78%,0,0,1,0,0,NA
4864,Dragonslayer,1981,7+,6.7,87%,0,0,1,0,0,NA
4865,Lawn Dogs,1997,18+,7.5,72%,0,0,1,0,0,NA
4866,The Flowers of War,2011,18+,7.6,41%,0,0,1,0,0,NA
4867,Reefer Madness: The Movie Musical,2006,18+,7.1,71%,0,0,1,0,0,NA
4868,Veteran,2015,,7.0,90%,0,0,1,0,0,NA
4869,Mardaani,2014,13+,7.3,67%,0,0,1,0,0,NA
4870,Thin,2006,13+,7.4,100%,0,0,1,0,0,NA
4871,California Split,1974,18+,7.2,88%,0,0,1,0,0,NA
4872,Out of Time,2003,18+,6.5,64%,0,0,1,0,0,NA
4873,Tales of the Grim Sleeper,2014,18+,7.0,100%,0,0,1,0,0,NA
4874,Fahrenheit 11/9,2018,18+,6.9,81%,0,0,1,0,0,NA
4875,Gimme Danger,2016,18+,7.2,94%,0,0,1,0,0,NA
4876,Salaam Namaste,2005,7+,6.2,83%,0,0,1,0,0,NA
4877,D.O.A.,1950,all,7.3,88%,0,0,1,0,0,NA
4878,McLintock!,1963,,7.2,67%,0,0,1,0,0,NA
4879,The Long Riders,1980,18+,7.0,83%,0,0,1,0,0,NA
4880,Any Day Now,2012,18+,7.5,79%,0,0,1,0,0,4
4881,"Fat, Sick & Nearly Dead",2010,,7.5,69%,0,0,1,0,0,NA
4882,Kill the Irishman,2011,18+,7.1,62%,0,0,1,0,0,NA
4883,A Coffee in Berlin,2012,,7.4,77%,0,0,1,0,0,NA
4884,Penny Serenade,1941,,7.1,94%,0,0,1,0,0,NA
4885,Rocket Singh: Salesman of the Year,2009,13+,7.5,88%,0,0,1,0,0,NA
4886,Mr. Mom,1983,7+,6.5,82%,0,0,1,0,0,NA
4887,Gozu,2003,18+,7.0,72%,0,0,1,0,0,NA
4888,The Nutty Professor,1963,,6.7,85%,0,0,1,0,0,NA
4889,Blood Brother,2013,7+,8.3,73%,0,0,1,0,0,NA
4890,The Weather Underground,2002,,7.5,91%,0,0,1,0,0,NA
4891,The Falcon and the Snowman,1985,18+,6.8,81%,0,0,1,0,0,NA
4892,We Are Still Here,2015,,5.7,95%,0,0,1,0,0,NA
4893,Miss Granny,2014,13+,7.3,80%,0,0,1,0,0,NA
4894,Eye of the Needle,1981,18+,7.1,81%,0,0,1,0,0,NA
4895,Avanti!,1972,18+,7.2,81%,0,0,1,0,0,NA
4896,A Girl Like Her,2015,13+,7.0,65%,0,0,1,0,0,NA
4897,Cries from Syria,2017,18+,8.1,100%,0,0,1,0,0,NA
4898,Trouble the Water,2008,,7.4,96%,0,0,1,0,0,NA
4899,Shut Up and Play the Hits,2012,,7.4,85%,0,0,1,0,0,NA
4900,Still Mine,2012,13+,7.4,92%,0,0,1,0,0,NA
4901,Alleluia! The Devil's Carnival,2016,,6.8,100%,0,0,1,0,0,NA
4902,Padmaavat,2018,,7.0,58%,0,0,1,0,0,NA
4903,Why We Fight,2005,13+,8.0,78%,0,0,1,0,0,NA
4904,Bill & Ted's Bogus Journey,1991,7+,6.3,54%,0,0,1,0,0,NA
4905,Bones Brigade: An Autobiography,2012,18+,8.1,77%,0,0,1,0,0,NA
4906,The Young and Prodigious T.S. Spivet,2013,all,7.1,76%,0,0,1,0,0,NA
4907,Hype!,1996,,7.6,92%,0,0,1,0,0,NA
4908,Your Vice Is a Locked Room and Only I Have the Key,1972,18+,6.8,100%,0,0,1,0,0,NA
4909,Sign 'o' The Times,1987,13+,8.1,86%,0,0,1,0,0,NA
4910,Ghosts of Abu Ghraib,2007,18+,7.8,100%,0,0,1,0,0,NA
4911,The Connection,2014,18+,7.1,78%,0,0,1,0,0,NA
4912,The Bodyguard,1992,18+,6.3,33%,0,0,1,0,0,1
4913,The Birth of a Nation,1915,7+,6.4,93%,0,0,1,0,0,NA
4914,The Decline of the American Empire,1986,18+,7.2,86%,0,0,1,0,0,NA
4915,Guava Island,2019,18+,6.7,76%,0,0,1,0,0,NA
4916,The Kentucky Fried Movie,1977,18+,6.5,81%,0,0,1,0,0,NA
4917,The Ninth Configuration,1980,18+,7.0,77%,0,0,1,0,0,NA
4918,Chico & Rita,2010,,7.2,87%,0,0,1,0,0,NA
4919,Rewind This!,2013,,7.1,100%,0,0,1,0,0,NA
4920,The Bride with White Hair,1993,,6.9,100%,0,0,1,0,0,NA
4921,Fast Color,2019,13+,6.0,82%,0,0,1,0,0,NA
4922,An American Crime,2007,18+,7.3,38%,0,0,1,0,0,NA
4923,Dick Tracy,1990,7+,6.1,62%,0,0,1,0,0,NA
4924,Alamar,2010,all,7.3,91%,0,0,1,0,0,NA
4925,Coffy,1973,18+,6.8,79%,0,0,1,0,0,NA
4926,Strangled,2016,,7.0,83%,0,0,1,0,0,NA
4927,Balibo,2009,,7.1,100%,0,0,1,0,0,NA
4928,We Are Legion: The Story of the Hacktivists,2012,7+,7.3,73%,0,0,1,0,0,NA
4929,Ashes of Time,1994,18+,7.2,78%,0,0,1,0,0,NA
4930,Casting By,2012,16+,7.6,94%,0,0,1,0,0,NA
4931,The Little Shop of Horrors,1960,,6.3,92%,0,0,1,0,0,NA
4932,The Island,2006,13+,7.9,63%,0,0,1,0,0,NA
4933,Neds,2010,16+,7.0,94%,0,0,1,0,0,NA
4934,The Cutting Edge,1992,7+,6.9,56%,0,0,1,0,0,NA
4935,Meet the Patels,2015,7+,7.2,87%,0,0,1,0,0,NA
4936,Topkapi,1964,,7.0,90%,0,0,1,0,0,NA
4937,F/X,1986,18+,6.7,88%,0,0,1,0,0,NA
4938,Hara-Kiri: Death of a Samurai,2011,,7.3,76%,0,0,1,0,0,NA
4939,Sui Dhaaga - Made in India,2018,7+,6.8,89%,0,0,1,0,0,NA
4940,Chuck Norris vs Communism,2015,,7.5,100%,0,0,1,0,0,NA
4941,Climates,2006,,7.2,73%,0,0,1,0,0,NA
4942,The True Cost,2015,13+,7.7,63%,0,0,1,0,0,NA
4943,Dog Pound,2010,,7.0,65%,0,0,1,0,0,NA
4944,Liquid Sky,1982,18+,6.2,95%,0,0,1,0,0,NA
4945,The Hole in the Ground,2019,18+,5.7,84%,0,0,1,0,0,NA
4946,Dave Made a Maze,2017,,6.2,85%,0,0,1,0,0,NA
4947,Creepy,2016,,6.3,91%,0,0,1,0,0,NA
4948,Haunters: The Art of the Scare,2017,,6.6,100%,0,0,1,0,0,NA
4949,The Ghazi Attack,2017,7+,7.6,60%,0,0,1,0,0,NA
4950,Young and Innocent,1937,,6.9,100%,0,0,1,0,0,NA
4951,The Night Eats the World,2018,16+,6.0,85%,0,0,1,0,0,NA
4952,Marlina the Murderer in Four Acts,2017,,7.0,98%,0,0,1,0,0,NA
