Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Directors,Genres,Country,Language,Runtime,Age Restriction,Plotline,Rating,Cast,Indian Rating,Seasons Count,Kind
1894,Road to Victory,2001,,,,1,0,0,0,1,Mike Reilly,"Drama,Sport","United States,Canada",English,99,NA,"An injured college athlete, accused of taking steroids, falls for a stripper, but is unable to perform sexually. The relationship oscillates between tender and cruel; issues of infidelity, along with doubts about his ability to father children arise, as his on-field performance begins to decline, putting his draft status at stake. Road To Victory is a thoughtful look at the role of gender in the patient / physician relationship, limits imposed on physicians by changes in the health-care industry, and even the limits of drugs designed to replace the physicians. It asks the question of what level of fidelity is acceptable in a relationship where sex isn't possible. And lastly, it looks behind sensationalized media headlines over steroid abuse, at the human elements that really drive athletes to succeed, and the price associated with the choices required to achieve that success.",4.9,"Mike Reilly,Julia Benson,Poppi Reiner,Peter Abrams,Winston Brown,Clay St. Thomas,Keith D. Humphrey,Curtis Bechdholt,Kaela Aryn,David Wikenheiser,Michelle Brezinski,Mary Mancini,Mychele Watson,Kate Green,Gerry Ramogida,Ryan Haneman,Chris Anderson,Brooklyn,Jon Funk,Stacey Horsley,Keith Humphrey,Joel Ross,Gerard Bechard,Kurtis Maguire",United States:Not Rated,NA,movie
1895,The Ultimatum,2012,,,,1,0,0,0,1,NA,Drama,Singapore,"Mandarin,Chinese",45,NA,NA,5.4,"Zoe Tay,Fann Wong,Nan Xing Li,Ping Hui Tay,Constance Song,Jerry Yeo,Zhen Huan Zhang,Shucheng Chen,Benedict Goh,Felicia Chin,Cynthia Koh,Elvin Ng,Meijiao Lin,Terence Cao,Huifang Hong,Lynn Poh,Melody Chen,Jessica Tan,Shinan Huang,Wenhai Li,Regene Lim,Jerald Tan,Wenxiang Zhang,Pamelyn Chee,Chi Kang Chin,Desmond Shen,Dick Su,Tiow Im Tan,Bobby Tonelli,Xing Ang,Keane Chan,Suet-Yee Chan,Henry Chong,Weiming Duan,Cansen Goh,Desmond Tan,Changli Wang,Yuqing Wang,Quanxi Zhou",Singapore:PG,1,tv series
1896,Corvette Nation,2013,7+,,,1,0,1,0,1,NA,Reality-TV,United States,English,NA,NA,"""This unique series takes a look at one of the most recognized, popular and sought-after American High Performance Automobiles ever produced, The Chevrolet Corvette. Celebrating its 60th Anniversary, the Corvette has become a major part of the American Fabric. This legendary sports car has gone through many changes over the years, and is consistently the topic of discussion among car enthusiasts",6.7,"Michael Brown,Maria Prekeges,Bill Stephens",Singapore:G,2,tv series
1897,Queens of Comedy,2017,,,,1,0,0,0,1,Steve Purcell,"Documentary,Comedy",United States,English,79,Rated R for strong language and sex-related dialogue,"Four African American women, profane and brassy, bring stand-up comedy to the Orpheum Theater in Memphis, Tennessee. Miss Laura Hayes opens the show and serves as emcee. She tells family stories about her grandkids, her mom, and her sisters. Adele Givens urges her audience to celebrate its flaws; she comments on this crazy world, her 92-year-old grandmother, and the need to take care when naming a baby. Sommore, recently released from jail, talks about kids, men, marriage, and why moms give their 8-year-old daughters a hula hoop. Last, Mo'Nique celebrates big women, contrasts Blacks and whites, and gives advice about sex. The film also cuts away to footage of the Queens on the town having fun.",6.4,"Adele Givens,Laura Hayes,Mo'Nique,Sommore","Australia:MA,United States:R",NA,video movie
1898,Caught On Camera (UK),2013,,,,1,0,0,0,1,NA,"Documentary,News",United States,English,NA,NA,"From purse snatching to homicide, we reveal the shocking footage of real crimes that are Caught on Camera, and also explore the devious tactics of pickpockets, shoplifters and con artists. Meet Britain's leading slight of hand expert and learn the working methods and skills of real con artists, and learn how you can be more guarded and prevent yourself from becoming a victim. Featured by XiveTV.",6.5,"Contessa Brewer,Alfredo Morales,Charmaine Rodriguez,Keith Gibbs,Mike Valverde,Alexandra Torrens-Vilas,Lawrence Meltzer,Cory Cox,Steve Haney,Roger Freeze,Phillip Mains,Tustin Mains,Matthew Harding,Fred Abdalla,John David Bridges,Derek Gordon,Jane Hanlin,Dale Jakuchunas,Mark Kennedy,Mike McDonald,Peter Olivito,Kurt Stecker,Timothy Tackett,Shelby Zarotney,Alex Albrecht,Troy Arnold,Luis Carone Blumenfeld,Dusty the Klepto Kitty,Francois,Jonah Peretti,Lauren Adams,Maxwell Allen,Chris Johns,Alan Melikdjanian,Maureen O'Connor,Marcus Pace,Sebastian Thomas,Charlie Todd",United States:TV-14,2,tv series
1899,Murphy's Law of Love,2014,,,,1,0,0,0,1,NA,Romance,Taiwan,Mandarin,75,NA,"What happens when true love meets Murphy's Law? Murphy's Law states ""anything that can go wrong, will go wrong."" Kuan Hsiao-Tung (Chia-ying Lee) is known as the ""love guru"" of the Meet and Match Online Dating Company, able to solve anybody's relationship issues.",7.4,"Chia-ying Lee,Danson Tang,Steven Sun,Enson Chang,J.R. Chien,Alisa Lin,Jolin Chien,Mandy Tao,Phoebe Huang,Szu-Ping Wang,Ying-Hsuan Kao,Wen-lin Fang,Yorke Sun,Meng-sheng Shen,Amy Yen,Ming-wei Yang,Michelle Ho,Wei Lin,Chiago Liu,Chris Lung,Chia-Hui Chang,Chi-Wen Hsieh,Shih-Yin Chen,Angel Ho,Cherry Hsia,Patrick Pei-hsu Lee,Cheng-Chun Liang,Liang-Che,Yu-Pin Lin,Jackson Lou,Joseph Ma","Singapore:PG,United States:TV-14",1,tv series
1900,Renters,2016,,,,1,0,0,0,1,Kris Atkins,"Short,Action,Comedy,Drama",New Zealand,English,NA,NA,NA,NA,"Marissa Holder,Gloria Blake,Pamela Sidhu,Ian Michael Seaton,Alexander Holloway,Savannah Schreuder,Nikki Davidson,Mijean Thompson,James Atkins,Kris Atkins,Jim Cawthorn,Bryce Kehoe,Kieran Price,Sarah Robinson",NA,NA,movie
1901,How to Live Mortgage Free with Sarah Beeny,2017,,,,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,Kitten Rescuers,2016,,,,1,0,0,0,1,NA,Documentary,NA,NA,NA,NA,NA,NA,NA,NA,NA,episode
1903,The Color of a Woman,2011,,,,1,0,0,0,1,NA,Romance,South Korea,Korean,65,NA,NA,5.2,"Hee Jae,Ji-ho Shim,Yoon So-Yi,Lee Soo-Kyung","Australia:M,Singapore:PG13,South Korea:15",1,tv series
1904,Polar Bear: Spy on the Ice,2010,,,,1,0,0,0,1,John Downer,Documentary,United Kingdom,English,NA,NA,NA,8.2,David Tennant,Australia:G,NA,movie
1905,Voice (OCN),2017,,,,1,0,0,0,1,EuiJeong Hong,"Crime,Drama,Thriller",South Korea,Korean,99,NA,"Tae-in, who lost his voice, and Chang-bok make their livings cleaning up crime scenes. One day, they are left to take care of a kidnapped girl named Cho-hee, who was raised to be a kindhearted sister, obligated to take care of her brother in a male-oriented family. In fact, she was abducted instead of her brother.",6.4,"Ah-in Yoo,Yoo Jae-Myung,Seung-ah Moon,Ka-eun Lee,Ha-seok Jo,Hyung-bae Seung,Kang-Sung Im,Seong-ju Yoo,Ja-yeong Kim,Dong-soo Seo,Hanna Kim,Hae-Woon Lee,Eun-Kyung Choi","Singapore:PG13,South Korea:15,Taiwan:R-12,Vietnam:C16",NA,movie
1906,Show Me the Money,2004,,,,1,0,0,0,1,NA,Game-Show,United States,English,NA,NA,NA,4.8,"Victoria Gracie,Julianne Hough,Mimi Karsh,Sabrina Song,William Shatner,Sara Holden,Matt Marr,Yesenia Adame,Vai Tiare",NA,1,tv series
1907,Ordinary Heroes,2013,,,,1,0,0,0,1,Ann Hui,Drama,"Hong Kong,China",Cantonese,128,NA,NA,7.0,"Kang-sheng Lee,Anthony Chau-Sang Wong,Kwan-Ho Tse,Mo-Chan Chik,Chau Sang Lau,Chi-Man Lee,Gam-Ming Lee,Kim-yu Lee,Loletta Lee,Hee Ching Paw,Ka-Fai Wong,Pui-Wah Wong",NA,NA,movie
1908,Love Me As I Am,2013,,,,1,0,0,0,1,NA,"Comedy,Romance",Turkey,Turkish,100,NA,"The story of Aysem and Ömer, who think that they will be able to take responsibility for their dreams, their love and each other, and to have difficulties together, instead of temporary relations that they will live for their daily fervor in their youth.",7.1,"Alper Saldiran,Zeynep Çamci,Fatih Koyunoglu,Zafer Algöz,Asli Bekiroglu,Ozan Osmanpasaoglu,Aysen Batigün,Cihan Simsek,Turhan Cihan Simsek,Murat Akdag,Dogan Akdogan,Ufuk Tan Altunkaya,Cem Avnayim,Gülden Dudarik,Umut Kurt,Seçkin Mavigül,Oguz Oktay,Damla Deniz Turgut,Selen Uçer,Yeser Nüba Yildiz,Ayberk Yilmaz,Emrullah Baran Öztürk,Eda Ece,Erdal Bakir,Didem Inselel,Emrah Özdogan,Bengi Su Dönmez,Yusuf Akgün,Deniz Gürzumar,Beyzanur Mete,Umut Ögmen,Mine Kiliç,Emirhan Tekin,Yasemin Tunca,Can Sipahi,Ozan Yelçi,Gökçe Çiçek Özülkü,Sadun Minas,Erdem Akakçe,Atilgan Gümüs,Bâlâ Atabek,Mert Turak,Burcu Biricik,Burcu Altin,Meral Asiltürk,Altan Gördüm,Lale Mansur,Güven Kiraç,Beyti Engin,Metin Yildirim",Singapore:NC16,3,tv series
1909,My Little Baby,2016,,,,1,0,1,0,1,NA,"Comedy,Drama",South Korea,Korean,NA,NA,NA,6.8,"Min-Jae Kim,Soo-kyung Lee,Ji-Ho Oh","Australia:M,Singapore:M18,South Korea:15",1,tv series
1910,UglyFaceOfBeauty,2011,,,,1,0,0,0,1,Douglas H Alexander,"Documentary,Short",United States,English,NA,NA,NA,NA,NA,NA,NA,movie
1911,Real GOT7,2014,,,,1,0,0,0,1,NA,Reality-TV,South Korea,Korean,NA,NA,NA,7.9,"BamBam,J.B.,Yu Gyeom Kim,Jin-young Park,Mark Tuan,Jackson Wang,Youngjae","Singapore:PG,South Korea:All",4,tv series
1912,The Underwear,2017,,,,1,0,0,0,1,NA,Drama,Thailand,Thai,45,NA,NA,7.0,"Natthacha De Souza,Emma Emika Grant,Thanabordee Jaiyen,Pamiga Sooksawee",NA,NA,tv series
1913,To Build Or Not To Build,2000,,,,1,0,0,0,1,NA,Reality-TV,NA,NA,NA,NA,NA,6.3,NA,NA,NA,tv series
1914,Murder Files,2012,,,,1,0,0,0,1,NA,"Documentary,Crime",United Kingdom,English,44,NA,NA,6.8,"Stuart Black,Gildo Claps,Mark Cooper,David Holmes,Phil James,Denise Le Voir,Caitlin Marsh,Andy Martin,Jez Noyce",NA,1,tv series
1915,"Deals, Wheels and Steals",2015,,,,1,0,0,0,1,NA,Reality-TV,United Kingdom,English,22,NA,NA,6.2,"Chris Laing,Penny Judd,Walter Chrobok,Manny Hayre,James Lewis,Scott Mahoney,Nick Moran,Melody Munday,Paul Wenham",NA,1,tv series
1916,Sons of the Caliphate,2016,,,,1,0,0,0,1,NA,Drama,Nigeria,"Hausa,English",NA,NA,"This is a drama series about the lives of three rich, entitled, passionate and ambitious young men: Kalifah, Nuhu and Diko. Elections are fast approaching and there's a tussle for the governorship seat of the Northern Caliphate State of Kowa. Soon personal conflicts intertwine between their families in a race to crown the next Governor.",7.1,"Patrick Doyle,Mofe Duncan,Yakubu Mohammed,Ibrahim Rufai,Rahama Sadau,Paul Sambo","Australia:M,Singapore:PG13",NA,tv series
1917,Under the Black Moonlight,2016,,,,1,0,0,0,1,NA,"Drama,Horror,Mystery,Thriller",South Korea,Korean,10,NA,NA,4.7,"Nam Tae Hyun,Kim Soo Yeon","Australia:M,Singapore:PG13",1,tv mini series
1918,Lovely Love Lie (The Liar and His Lover),2017,,,,1,0,0,0,1,Norihiro Koizumi,Romance,Japan,Japanese,117,NA,NA,7.0,"Takeru Satoh,Masataka Kubota,Yûki Morinaga,Ryô Yoshizawa,Takashi Sorimachi,Mitsuki Tanimura,Kôdai Asaka,Shôhei Miura,Maxwell Powers,Saki Aibu,Kôta Fudauchi,Kôki Mizuta,Sakurako Ohara,Mizuki Komatsu","Hong Kong:I,Japan:G,Singapore:PG,South Korea:12",NA,movie
1919,Truth,2012,,,,1,0,0,0,1,James Vanderbilt,"Biography,Drama,History,Thriller","Australia,United States",English,125,Rated R for language and a brief nude photo,"The story of The Killian Documents controversy (a.k.a. ""Rathergate"") in the days leading up to the 2004 presidential election. When veteran newscaster Dan Rather and CBS News head Mary Mapes choose to air a segment on 60 Minutes exposing how President Bush avoided being drafted to Vietnam through his father's political advantages, the resulting fallout ultimately costs them their jobs and reputations.",6.8,"Cate Blanchett,Robert Redford,Topher Grace,Dennis Quaid,Elisabeth Moss,Bruce Greenwood,Stacy Keach,John Benjamin Hickey,David Lyons,Dermot Mulroney,Rachael Blake,Andrew McFarlane,Natalie Saleeba,Noni Hazlehurst,Connor Burke,Felix Williamson,Helmut Bakaitis,Lewis Fitz-Gerald,Philip Quast,Zahra Newman,Elizabeth Nabben,Matt Ruscic,Steve Bastoni,Gael Ballantyne,Jo Turner,Tim McCunn,Patrick St. Esprit,Chris Mulkey,Louis Herthum,Rose Riley,Christopher Stollery,Tom O'Sullivan,Martin Sacks,Nicholas Hope,Adam Saunders,Aaron Glenane,Brandon McClelland,Nancy Denis,Eliza Logan,Marcus Johnson,Valerie Bader,Gareth Hamilton-Foster,Wassim Hawat,Annick Ahlan,Penelope Andrews,Joy Baines,Elena Bello,Ben Brighton,George W. Bush,Fred Chen,Katie Coy,Rakesh Dasgupta,Mike DeCambra,William Devane,Lauren Dillon,Lee Anne Ford,Toni French,Andrew Fritz,Diana Gyllén,Alison Headrick,Martin Jacobs,John-Paul Jory,Hiroshi Kasuga,John Kerry,So Mang Lee,Rosemarie Marino,Bilal Masood,Marilyn Mattor,John McCabe,Filip Mitrovic,Chris Polzot,Elizabeth Saunders,Rob Sheens,Matt Sigloch,Ezekiel Simat,Suzie Steen,George Stephanopoulos,Melissa Thompson,Craig Walker,Bernard Woodcock","Argentina:13,Australia:M,Canada:PG::(British Columbia),Chile:TE,Finland:K-7,Germany:0,Hong Kong:IIA,Ireland:15A,Italy:T,Japan:G,Mexico:B,Norway:A::(cinema rating),Philippines:PG-13,Portugal:M/12,Singapore:M18,South Korea:15,Spain:A,Sweden:15,Switzerland:10,United Kingdom:15,United States:R",NA,movie
1920,In Between,2012,,,,1,0,0,0,1,Maysaloun Hamoud,Drama,"France,Israel","Hebrew,Arabic",103,NA,NA,7.3,"Mouna Hawa,Sana Jammelieh,Shaden Kanboura,Mahmud Shalaby,Henry Andrawes,Ahlam Canaan,Aiman Daw,Riyad Sliman,Firas Nassar,Tamer Nafar,Suhel Haddad,Hadije Satel,Samar Qupty,Khawlah Hag-Debsy,Amir Khoury,Eyad Sheety,Nisrin Abou-Hanna,Shir Sterenberg,Miri Abu,Nahed Hamed,Rojeh Khleif,Bashar Salameh,Ali Assadi,Sobhi Hosari,Yasmin Makhloof,Elias Assadi,Asaf Moshe,Muhammad Hajdaod,Annabelle Pepper,Afaf Danien,Basem Bahus,Meitar Paz","Argentina:13,Australia:MA15+,Australia:MA15+,Canada:18A::(British Columbia),Finland:K-16,France:Tous publics avec avertissement,Germany:Not Rated,Italy:T,New Zealand:E13,Singapore:M18,Spain:7,Switzerland:16,United Kingdom:15,United States:R",NA,movie
1921,Fairground Attractions,2011,,,,1,0,0,0,1,Mehmet Eryilmaz,Drama,Turkey,Turkish,113,NA,"English Title: A Fairground Attraction This is the bitter and brief story of two desperate lovers, that takes place on a fairground. The story of Cemal, a layman working at the construction site near the fairground, and of Necla, a wandering chanteuse reciting at the tents of any fairground. Both incapable of settling down. Both living life like a rolling stone, wandering where ever the wind may blow. Although it looks like a fun and magnificent way of life, working on the fairground is certainly not what it seems...",5.7,"Fatih Al,Erol Babaoglu,Ahu Sila Bayer,Alpaslan Cabbaroglu,Baris Ekiz,Zümrüt Erkin,Hüseyin Koç,Halil Kumova,Tarik Köksal,Ipek Pehlivan,Erol Tezeren,Yagmur Urgucbay,Figen Yalçinkaya,Cihan Baris Yazgan,Süleyman Yurtseven,Gültekin Çilekar",NA,NA,movie
1922,Taste of the Country,2011,,,,1,0,0,0,1,Brian Henry Martin,Documentary,NA,NA,NA,NA,NA,NA,NA,NA,NA,episode
1923,Love Family,2013,,,,1,0,0,0,1,NA,Drama,Taiwan,Mandarin,48,NA,"What will a young man do when his mother has an inflexible rule that all of her children must marry before the age of 30? Wan Sheng-Jen (Chris Wang) faces the wrath of his mother if he doesn't meet her marriage deadline. As a result, he is determined to find a ""little angel"" from his childhood, but he doesn't know the girl's name or any other information that could help track her down.",7.8,"Serena Fang,Yun-ching Li,Chris Wang,Amanda Chou,Rabbit Yang,Linda Jui-Chi Liu,Meng-sheng Shen,Demi Yin Fu,Shiau-Shiang Lee,Hsiu-Chun Lin,Eason Chao,Jet Chao,Richard Rim,Chia-Le Yen,Hope Lin,Shaun Chen,Wei-Yi Lin,Kuo-Tung Chang,Yung Kuan,Doudou Irene,Gina Lim,Albee Liu,Chen-Peng Kao,Titan Huang,Mandy Tao,Yogurt Lee",United States:TV-Y,1,tv series
1924,World At Your Feet,2014,,,,1,0,0,0,1,NA,Drama,Singapore,Chinese,45,NA,NA,NA,"Chantalle Ng,Yu Ha,Jeanette Aw,Vivian Lai,Brandon Wong,Zhen Huan Zhang,Ping Hui Tay,Dennis Chong Kheng Chew,Douglas Kung,Ivan Lo,Jun Sheng Tan,Ian Fang,Yvonne Lim,Aileen Tan,Elvin Ng,Wei Zhang,Huihui Chen,Bin Xu,Geping Zheng,Richard Low,Kimberly Chia,Aloysius Pang,Jeremy Chan,Kelvin Mung,Ivan Tan,Yuqing Wang,Jia Hui Tan,Silver Ang,Louis Wu,Kwok-Keung Cheung,Haden Hee,Veracia Yong,Siew Feng Choo,Ai Ling Ho,Maxi Lim,Weiliang Wang,Tosh Zhang,Charlie Goh,Noah Yap,Joey Feng,Steven Woon,Quanxi Zhou,Steven Dasz",Singapore:PG,1,tv series
1925,The Polar Sea,2014,,,,1,0,0,0,1,NA,Documentary,Canada,English,43,NA,"The documentary is about sailing the arctic seas and how global warming is effecting natural living in the small communities as well as fauna life. The focus is primarily on three men who are friends that decide to leave their homes for the summer and take an adventure. There are some graphic scenes in the 4th episode that depict animals being killed for food, and whales being hunted and shot. The killing of the whale is not fast and may upset some viewers. The kill is to feed the family of local tribes people so it is not done out of cruelty",6.9,"Gordon Pinsent,George Kourounis",NA,1,tv mini series
1926,The Golden Path,2012,,,,1,0,0,0,1,"Maurice Costello,Robert Gaillard","Short,Drama",United States,"None,English",23,NA,"In direct opposition to John Evans' wishes, his nephew James marries Grace, an artist model, and is disinherited. The old businessman had selected Helen Greene, his partner's daughter, for his nephew's wife, and when James marries Grace, the girl of his heart, the irate Uncle places him upon an allowance of fifteen dollars a week. At first James and Grace manage to live happily, sustained by their love, but they are both fond of wealth and luxury, and when the uncle dies, leaving a will stating that if they get a divorce the fortune will be given to James and a large allowance to Grace, they decide that they will get more out of life by taking advantage of the will's offer, than by trying to live together on fifteen dollars a week. Grace leaves for Reno to get a divorce. When she parts from James she cannot hold hack her tears, and her young husband is heart-broken. With Grace is a young friend of the old studio days, named May. She is artful and deceitful, and plans to get as much of Grace's future allowance as she can. Needing a friend to sustain her in her hour of trouble, Grace gladly confides in May, withholding nothing from her. May goes to Reno with Grace and encourages her to hasten divorce proceedings, fearing all the time that Grace may lose courage and renounce the allowance. Grace reaches Reno and engages William Marshall, a shrewd lawyer. While the court proceedings are in progress, Jim Evans, in New York, is so disconsolate that he starts a wild flirtation with Helen Greene. But he is unable to stand the separation and writes to Grace's lawyer to stop the divorce proceedings, saying that he will renounce the legacy to get back his wife. But Marshall intends to marry Grace and wires back that the divorce is about to be granted and cannot be recalled. Marshall is aided at all times by May, Grace's deceitful friend, who more than ever longs for a share of Grace's money. Grace sees in a newspaper that Jim is engaged to Helen Greene. It is really s false report, but she does not know this, and she is so heartbroken that when Marshall proposes, she accepts him. But May is in an adjoining room and overhears the proposal. She loves Marshall and is fearfully jealous of Grace. When the lawyer finds that she is there he excuses himself and goes in to see her, anxious to get her out of the way. Then Grace sees Jim's letter asking Marshall to stop the divorce and she grabs the divorce papers and tears them up. As soon as James hears that his wife is coming back he heads off a note he has sent to Helen Greene saying that he will marry her. James and Grace are overjoyed when they learn that the uncle has left a later will stating that his nephew shall inherit the fortune if, after six months, he proves that his love for Grace is greater than his fondness for money. The divorce is knocked sky-high; the unscrupulous lawyer is left in the lurch. Deceitful May is scorned; the resulted couple are crowned with love and happiness.",NA,"Maurice Costello,Mary Charleson,Naomi Childers,Jane Fearnley,Robert Gaillard,Brinsley Shaw,George Stevens,Anders Randolf",United Kingdom:U,NA,movie
1927,JingleKids,2019,,,,1,0,0,0,1,NA,"Animation,Adventure,Comedy,Family",Russia,"Russian,English",11,NA,"Welcome to Jingle City. It is a peaceful fairy place inhabited by tiny human beings Jingliks and cute furry creatures Beasties. They constantly get drawn in all kind of incredible events and most importantly, they totally love it. No wonder. Jingliks and Beasties follow the one and only rule - Not a day without an adventure.",7.9,"Prokhor Chekhovskoy,Sergey Druzyak,Sofya Lebedeva,Eliza Martirosova,Diomid Vinogradov,Cristina Valenzuela",United States:TV-Y7,2,tv series
1928,Sin Ellas No Hay Paraíso,2013,,,,1,0,0,0,1,NA,"Action,Crime,Drama,Romance","Colombia,Mexico,United States",Spanish,45,NA,"Sin Senos No Hay Paraiso tells the tragic story of a young woman named Catalina Santana who's ambition is so strong she'll risk her life, because of her obsession with having larger breasts in order to attract drug lords and have all the luxuries in this world.",7.0,"Carmen Villalobos,Catherine Siachoque,María Fernanda Yepes,Fabián Ríos,Francisco Bolívar,Linda Baldrich,Carolina Sepúlveda,María Alejandra Pinzón,Sofía Lama,César Mora,Gregorio Pernía,Juan Diego Sánchez,Laura Londoño,Jose Omar Murillo,Carolina Betancourt,Aylín Mújica,Roberto Mateos,Guillermo Quintanilla,Alí Humar,Juan Pablo Shuk,Danilo Santos,Angelica Blandon,Edmundo Troya,Gabriel Porras,Astrid Junguito,Monica Pardo,Christian Tappan,Mauricio Álvarez,Ana Beatriz Osorio,Lina Restrepo,John Mario Rivera,Alexander Rodriguez,Rosemary Bohórquez,Wilson Guerrero,Benjamín Rivero,Margarita Vega,Sharmel Altamirano,Álvaro García,Rodrigo Obregón,John Alexander Ortiz,Zulma Rey,Víctor Rodríguez,Magdiel Rojas,Luis Fernando Salas,Mónica Uribe,Luz Mary Arias,Paula Barreto,Moisés Cadavid,Sebastian Caicedo,Liliana Calderón","Mexico:B15::(self-applied),United States:TV-MA::(self-applied)",1,tv series
1929,Slice of Paradise,2017,,,,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Shelley Ferguson,NA,NA,tv series
1930,Two Fathers,2013,,,,1,0,0,0,1,NA,Drama,Taiwan,Mandarin,50,NA,NA,7.7,"Lucia Hsieh,Weber Yang,Megan Lai,Marcus Chang,Yo-Wei Lin,Amanda Chou,Cherry Leung,Chun Liao,Yoyo Chueh,Joyce H. Cheng,Kuo-Chu Chang,Steven Sun,Tzu-Hsuan Chen,Maggie Pei-Ying Lai,Shun-Jie Tsai,Vanila Song,Hui-Jen Liao,Ada Pan,Chin-Te Liao,Ting-Yu Kao,Tai-Feng Tu,Shan-Hao Fu,Alice Tsai-yi Huang,Chih-Hsiang Yu,Tai-Yan Yu,Mirza Atif Ali Baig,Hsin-Yan Chang,Kenji Chen,Chih-Wei Cheng,Helena Hsu,Zheng-Hao Huang,Yin-yin Kang,Wei-hsun Na,Kuo-Chung Tang,Jacky Tsung-hsien Wu",Singapore:PG13,1,tv series
1931,Rick and Morty,2013,18+,9.2,94%,0,1,0,0,1,NA,"Animation,Adventure,Comedy,Sci-Fi",United States,English,23,NA,"An animated series on adult-swim about the infinite adventures of Rick, a genius alcoholic and careless scientist, with his grandson Morty, a 14 year-old anxious boy who is not so smart. Together, they explore the infinite universes; causing mayhem and running into trouble.",9.2,"Justin Roiland,Chris Parnell,Spencer Grammer,Sarah Chalke,Kari Wahlgren,Dan Harmon,Maurice LaMarche,Tom Kenny,Ryan Ridley,Brandon Johnson,Cassie Steele,Nolan North,Phil Hendrie,Echo Kellum,Rob Paulsen,Tara Strong,John DiMaggio,Scott Chernoff,Gary Anthony Williams,Keith David,Daniel Benson,William Holmes,Alan Tudyk,Jess Harnell,Will Jennings,Rob Schrab,Eric Bauza,Melique Berger,Keegan-Michael Key,Susan Sarandon,Claudia Black,Clancy Brown,Phil LaMarr,Aislinn Paul,Pamela Adlon,Sherri Shepherd,Jackie Buscarino,Lauren Culjak,Nick Reczynski,Tress MacNeille,Chris Romano,Dana Carvey,Steve Agee,Jeff Bergman,David Cross,Reagan Gomez-Preston,Alfred Molina,Matt Besser,James Callis,Jemaine Clement","Australia:MA15+::(Season 1-4),Australia:M::(old rating, Season 1),Brazil:16,Canada:14A::(Manitoba/Ontario/Nova Scotia),Canada:PG::(Ontario),Canada:13+::(Quebec),Chile:16+::(Netflix self-rating),France:12,Germany:16,Germany:12::(some episodes),Hungary:16,India:16+::(self-applied),Ireland:15::(TV rating),Italy:VM14,Japan:R18+::(self-applied),Mexico:B15,Netherlands:12,Netherlands:6,New Zealand:R16::(TV rating),Norway:16::(Netflix self-rating),Russia:16+,Russia:18+::(new rating),Singapore:M18,South Korea:18,Spain:18::(VOD rating),Turkey:18+,United Kingdom:15,United States:TV-MA::(few episodes),United States:TV-14::(most episodes),United States:TV-MA::(uncensored)",5,tv series
